event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
266,L,1.82,3.59,4.33,25950,3900,11250,47200,13900,0,236600,1,8,0,
265,F,1.85,3.43,4.24,11800,4150,10650,0,14150,45050,226600,0,7,1,
264,L,1.86,3.59,4.16,22050,3900,26800,41000,13900,0,216600,1,6,0,
263,F,1.91,3.40,4.09,27400,14750,22350,0,46400,80200,206600,0,5,3,
262,F,1.94,3.49,4.01,37650,13150,20950,0,41450,62950,196600,0,4,2,
261,F,1.85,3.39,4.03,18300,11050,15850,0,31800,63850,186600,0,3,1,
260,L,1.84,3.58,4.33,22750,9100,12350,41850,32450,0,176600,4,2,0,
259,L,1.82,3.39,4.62,15400,10750,12800,28000,36350,0,166600,3,1,0,
258,X,1.86,3.50,4.09,14850,8050,10850,27600,0,44300,156600,2,0,5,
257,X,1.86,3.67,4.15,15500,5200,6000,28800,0,24750,146600,1,0,4,
256,F,1.89,3.31,4.51,15650,5250,4250,0,15600,16950,136600,0,4,3,
255,F,1.82,3.70,4.13,12200,3750,3200,0,13750,13200,126600,0,3,2,
254,F,1.86,3.49,4.20,29850,15650,24200,0,38900,101550,237050,0,2,1,GREEN
253,L,1.91,3.36,4.34,34150,15200,21050,65200,51050,0,227050,3,1,0,
252,X,1.87,3.32,4.62,16650,13350,16250,31100,0,75050,217050,2,0,1,
251,L,1.87,3.35,4.20,25450,12600,17400,47550,42200,0,207050,1,3,0,
250,F,1.82,3.37,4.78,34650,11650,13500,0,27550,57650,197050,0,2,3,
249,F,1.83,3.49,4.55,27000,9900,12400,0,34500,43950,187050,0,1,2,
248,X,1.89,3.44,4.26,13550,8150,10100,25600,0,42950,177050,3,0,1,
247,L,1.84,3.54,4.22,14800,7200,9050,27200,25450,0,167050,2,4,0,
246,L,1.81,3.47,4.34,15750,5450,3000,28500,18850,0,157050,1,3,0,
245,F,1.90,3.42,4.07,17900,5100,4950,0,12250,19050,154950,0,2,6,
244,F,1.84,3.40,4.21,11950,4200,3150,0,14200,13150,144950,0,1,5,
243,X,1.85,3.33,4.33,21000,16900,23500,38850,0,101750,255550,2,0,4,GREEN
242,X,1.85,3.42,4.54,31800,10500,12950,58800,0,58750,245550,1,0,3,
241,F,1.80,3.54,4.28,27600,8950,12050,0,31650,39500,235550,0,1,2,
240,X,1.91,3.36,4.12,13100,7550,9050,25000,0,37200,225550,2,0,1,
239,L,1.81,3.36,4.97,15750,5200,3850,28500,17450,0,215550,1,4,0,
238,F,1.84,3.31,4.24,11950,4350,3100,0,14350,13100,205550,0,3,4,
237,F,1.81,3.42,4.81,49200,18150,23350,0,43850,100500,319900,0,2,3,GREEN
236,F,1.83,3.51,4.46,39250,15600,22550,0,54750,77950,309900,0,1,2,
235,X,1.83,3.67,4.32,25200,10900,16450,46100,0,71000,299900,4,0,1,
234,L,1.86,3.35,4.62,25950,10600,12300,48250,35400,0,289900,3,1,0,
233,X,1.96,3.38,4.04,10450,4250,12100,20450,0,48800,279900,2,0,1,
232,L,1.91,3.42,4.08,23050,4150,10950,44000,14150,0,281350,1,8,0,
231,F,1.81,3.64,4.33,12350,3800,9250,0,13800,40000,271350,0,7,1,
230,L,1.81,3.30,4.48,19550,4350,11550,35350,14350,0,261350,1,6,0,
229,F,1.90,3.32,4.32,25550,9050,10650,0,27650,35350,251350,0,5,2,
228,F,1.82,3.38,4.88,15200,7300,7000,0,22200,34050,241350,0,4,1,
227,L,1.87,3.60,4.03,14350,4900,3350,26800,17600,0,231350,1,3,0,
226,F,1.86,3.55,4.07,18850,6200,3300,0,15700,13300,227650,0,2,14,
225,F,1.86,3.34,4.10,11650,7700,3250,0,25700,13250,217650,0,1,13,
224,X,1.83,3.76,4.19,18300,5150,3150,33450,0,13150,207650,1,0,12,
223,F,1.84,3.46,4.19,11950,5950,3150,0,20500,13150,197650,0,1,11,
222,X,1.83,3.65,4.31,12050,5450,3050,22050,0,13050,187650,2,0,10,
221,X,1.87,3.45,4.27,11500,4100,3100,21500,0,13100,177650,1,0,9,
220,F,1.81,3.53,4.58,13900,5000,2800,0,16300,12800,170400,0,5,8,
219,F,1.80,3.80,4.01,14400,4400,3350,0,15150,13350,160400,0,4,7,
218,F,1.93,3.40,4.17,10800,4200,3200,0,14200,13200,150400,0,3,6,
217,F,1.85,3.45,4.15,39600,17000,26600,0,41650,103700,265750,0,2,5,GREEN
216,F,1.85,3.74,4.01,20300,12300,21650,0,45950,79450,255750,0,1,4,
215,X,1.82,3.64,4.09,28800,7900,11350,52400,0,46300,245750,1,0,3,
214,F,1.82,3.78,4.15,24000,6750,9650,0,25450,30250,235750,0,1,2,
213,X,1.95,3.38,4.06,10550,4250,7000,20550,0,28400,225750,3,0,1,
212,L,1.81,3.50,4.31,12350,4000,7750,22350,14000,0,220700,2,11,0,
211,L,1.85,3.84,4.03,15550,3550,12700,28750,13550,0,210700,1,10,0,
210,F,1.84,3.41,4.16,16750,4150,12150,0,14150,46450,200700,0,9,4,
209,F,1.86,3.34,4.25,18850,4300,12350,0,14300,46250,190700,0,8,3,
208,F,1.83,3.33,4.54,28700,4300,13800,0,14300,48750,180700,0,7,2,
207,F,1.94,3.35,4.20,10650,4300,14550,0,14300,61100,170700,0,6,1,
206,L,1.84,3.35,4.46,15800,12900,16600,29050,43200,0,160700,2,5,0,
205,L,1.87,3.53,4.16,29700,9100,12750,55500,32100,0,150700,1,4,0,
204,F,1.88,3.46,4.31,15800,7750,9400,0,22850,40400,140700,0,3,1,
203,L,1.93,3.49,4.05,17100,4900,4900,33000,17000,0,130700,1,2,0,
202,F,1.82,3.40,4.63,12200,4200,2800,0,14200,12800,120700,0,1,5,
201,X,1.91,3.37,4.23,31000,18300,27150,59200,0,114700,264600,1,0,4,GREEN
200,F,1.86,3.39,4.00,46050,16500,26150,0,39350,91500,254600,0,2,3,
199,F,1.81,3.47,4.02,40400,14250,22700,0,49350,68450,244600,0,1,2,
198,X,1.82,3.88,4.11,16450,10300,17950,29900,0,73650,234600,8,0,1,
197,L,1.83,3.73,4.22,19950,13100,21700,36500,48800,0,224600,7,3,0,
196,L,1.80,3.52,4.58,30500,14400,19900,54900,50650,0,214600,6,2,0,
195,L,1.87,3.70,4.09,27050,15400,27000,50550,56850,0,204600,5,1,0,
194,X,1.82,3.32,4.08,32100,11750,16300,58400,0,66400,194600,4,0,2,
193,X,1.81,3.50,4.51,16000,8800,10750,28950,0,48400,184600,3,0,1,
192,L,1.83,3.36,4.48,17150,8400,9450,31350,28200,0,174600,2,3,0,
191,L,1.82,3.75,4.14,18450,5100,3200,33550,19000,0,164600,1,2,0,
190,F,1.81,3.81,4.02,12350,5150,3350,0,19550,13350,163600,0,1,11,
189,X,1.88,3.41,4.14,11400,4150,3200,21400,0,13200,153600,1,0,10,
188,F,1.84,3.84,4.05,11950,3550,3300,0,13550,13300,145700,0,12,9,
187,F,1.82,3.35,4.06,12200,4300,3300,0,14300,13300,135700,0,11,8,
186,F,1.81,3.79,4.14,12350,3600,3200,0,13600,13200,125700,0,10,7,
185,F,1.81,3.39,4.42,14100,4200,6950,0,14200,29150,115700,0,9,6,
184,F,1.81,3.81,4.13,14450,3600,6700,0,13600,25850,105700,0,8,5,
183,F,1.82,3.38,4.46,14350,4250,5200,0,14250,21300,95700,0,7,4,
182,F,1.88,3.43,4.37,13950,4150,4450,0,14150,17100,85700,0,6,3,
181,F,1.86,3.57,4.18,11650,3900,3150,0,13900,13150,75700,0,5,2,
180,F,1.87,3.34,4.04,18450,18100,28150,0,54400,113600,213700,0,4,1,GREEN
179,L,1.87,3.48,4.16,33700,18650,29850,63000,64800,0,203700,1,3,0,
178,F,1.85,3.42,4.38,47250,17500,25300,0,42350,98100,193700,0,2,3,
177,F,1.93,3.50,4.01,37550,15150,24900,0,52950,74850,183700,0,1,2,
176,X,1.82,3.39,4.74,17850,13750,16950,32450,0,80200,173700,2,0,1,
175,L,1.89,3.34,4.46,26050,14050,18300,49200,46900,0,163700,1,3,0,
174,F,1.84,3.31,4.33,37750,13100,17200,0,30250,65800,153700,0,2,3,
173,F,1.81,3.37,4.13,31800,11350,15750,0,38200,49250,143700,0,1,2,
172,X,1.87,3.63,4.10,19600,7050,9650,36650,0,39450,133700,4,0,1,
171,L,1.82,3.83,4.01,12200,6850,3350,22200,26100,0,123700,3,1,0,
170,X,1.80,3.52,4.57,13950,5700,5650,25100,0,25700,135250,2,0,6,
169,X,1.89,3.48,4.20,11250,4050,3150,21250,0,13150,125250,1,0,5,
168,F,1.85,3.70,4.14,24200,17900,31600,0,66150,120250,281650,0,1,4,GREEN
167,X,1.88,3.52,4.01,36600,12350,19650,68800,0,78650,271650,1,0,3,
166,F,1.84,3.30,4.00,32050,11950,16900,0,39400,50650,261650,0,1,2,
165,X,1.80,3.59,4.58,17700,8250,10100,31850,0,46250,251650,2,0,1,
164,L,1.81,3.30,4.71,20200,6350,2700,36550,20850,0,241650,1,2,0,
163,F,1.84,3.46,4.60,11950,6450,2800,0,22200,12800,242150,0,1,13,
162,X,1.81,3.31,4.94,14650,5500,2550,26500,0,12550,232150,1,0,12,
161,F,1.87,3.75,4.01,14300,4750,3350,0,15300,13350,222150,0,3,11,
160,F,1.93,3.31,4.11,18450,7150,3250,0,16450,13250,212150,0,2,10,
159,F,1.83,3.34,4.68,12050,8600,2750,0,28650,12750,202150,0,1,9,
158,X,1.82,3.43,4.12,22050,8050,3250,40100,0,13250,192150,1,0,8,
157,F,1.83,3.41,4.42,12050,11350,2950,0,38650,12950,182150,0,1,7,
156,X,1.88,3.35,4.39,21950,7600,8300,41250,0,36400,172150,1,0,6,
155,F,1.96,3.32,4.06,12200,6250,6650,0,20700,25200,162150,0,1,5,
154,X,1.86,3.33,4.33,11650,4300,3050,21650,0,13050,152150,3,0,4,
153,X,1.82,3.49,4.14,31900,19750,32250,58050,0,133450,313650,2,0,3,GREEN
152,X,1.80,3.73,4.37,39900,11650,18000,71800,0,78500,303650,1,0,2,
151,F,1.85,3.53,4.26,17850,10250,14400,0,30950,61250,293650,0,3,1,
150,L,1.84,3.73,4.16,22150,8600,13000,40750,31950,0,283650,3,2,0,
149,L,1.92,3.36,4.23,14750,10750,14150,28300,36050,0,273650,2,1,0,
148,X,1.85,3.48,4.20,15750,4050,10000,29100,0,41900,263650,1,0,4,
147,F,1.83,3.60,4.07,18450,3850,10550,0,13850,37500,263100,0,10,3,
146,F,1.84,3.44,4.42,25100,4100,11050,0,14100,37700,253100,0,9,2,
145,F,1.80,3.53,4.57,12500,4000,10000,0,14000,45600,243100,0,8,1,
144,L,1.83,3.53,4.42,23300,4000,18550,42600,14000,0,233100,1,7,0,
143,F,1.81,3.34,4.95,38000,4300,20750,0,14300,81850,223100,0,6,2,
142,F,1.91,3.38,4.23,14750,13500,19050,0,42200,80500,213100,0,5,1,
141,L,1.91,3.39,4.31,30150,10650,13850,57550,36000,0,203100,1,4,0,
140,F,1.81,3.60,4.49,17350,8100,10250,0,25100,45950,193100,0,3,1,
139,L,1.93,3.38,4.08,17850,6600,3250,34450,22300,0,183100,1,2,0,
138,F,1.87,3.51,4.25,11500,7400,3100,0,25850,13100,186350,0,1,15,
137,X,1.80,3.64,4.19,19450,5550,3150,35000,0,13150,176350,1,0,14,
136,F,1.82,3.48,4.38,12200,6500,3000,0,22500,13000,166350,0,1,13,
135,X,1.91,3.34,4.03,13950,5300,3350,26600,0,13350,156350,1,0,12,
134,F,1.81,3.45,4.76,19900,6100,2700,0,14900,12700,146350,0,2,11,
133,F,1.86,3.61,4.15,11650,6400,3200,0,23000,13200,136350,0,1,10,
132,X,1.84,3.54,4.37,15700,6250,3000,28850,0,13000,126350,1,0,9,
131,F,1.83,3.53,4.43,24550,10350,2950,0,26150,12950,116350,0,2,8,
130,F,1.85,3.40,4.10,11800,17800,3250,0,60500,13250,106350,0,1,7,
129,X,1.83,3.31,4.14,25400,14100,19950,46450,0,82550,96350,1,0,6,
128,F,1.80,3.32,4.76,32950,12650,14650,0,29300,65850,86350,0,2,5,
127,F,1.86,3.57,4.26,16700,9300,13000,0,33200,51000,76350,0,1,4,
126,X,1.86,3.40,4.06,16700,4200,8700,31050,0,35200,66350,1,0,3,
125,F,1.86,3.60,4.09,22850,3850,9650,0,13850,29750,63450,0,25,2,
124,F,1.81,3.54,4.50,12350,3950,7650,0,13950,34300,53450,0,24,1,
123,L,1.81,3.50,4.61,16500,4000,6650,29850,14000,0,43450,1,23,0,
122,F,1.85,3.45,4.03,21800,4100,8500,0,14100,25700,33450,0,22,2,
121,F,1.81,3.57,4.05,12350,3900,7050,0,13900,28550,23450,0,21,1,
120,L,1.81,3.45,4.58,12350,4100,2800,22350,14100,0,13450,1,20,0,
119,F,1.96,3.36,4.06,10450,4250,3300,0,14250,13300,8700,0,19,10,
118,F,1.84,3.35,4.11,11950,4300,3250,0,14300,13250,-1300,0,18,9,
117,F,1.88,3.56,4.22,11400,3950,3150,0,13950,13150,-11300,0,17,8,
116,F,1.82,3.67,4.32,12200,3750,3050,0,13750,13050,-21300,0,16,7,
115,F,1.88,3.31,4.48,13600,4350,9650,0,14350,41150,-31300,0,15,6,
114,F,1.83,3.47,4.35,15000,4050,9650,0,14050,39450,-41300,0,14,5,
113,F,1.99,3.30,4.09,13500,4350,10000,0,14350,37500,-51300,0,13,4,
112,F,1.88,3.63,4.00,17250,3850,10300,0,13850,35950,-61300,0,12,3,
111,F,1.85,3.32,4.37,24200,4350,10550,0,14350,35400,-71300,0,11,2,
110,F,1.81,3.46,4.32,12350,4100,9800,0,14100,42200,-81300,0,10,1,
109,L,1.86,3.33,4.35,20300,4300,7450,37750,14300,0,-91300,1,9,0,
108,F,1.85,3.43,4.24,11800,4150,6450,0,14150,27250,-101300,0,8,1,
107,L,1.90,3.35,4.03,11150,4300,3350,21150,14300,0,-111300,1,7,0,
106,F,1.91,3.49,4.19,11000,4050,3150,0,14050,13150,-116300,0,6,13,
105,F,1.80,3.47,4.40,14150,5150,2950,0,16550,12950,-126300,0,5,12,
104,F,1.89,3.50,4.19,13150,5000,3150,0,15700,13150,-136300,0,4,11,
103,F,1.81,3.56,4.10,15350,4800,3250,0,14600,13250,-146300,0,3,10,
102,F,1.80,3.40,4.15,19900,5900,3200,0,14100,13200,-156300,0,2,9,
101,F,1.87,3.42,4.37,11500,6050,3000,0,20650,13000,-166300,0,1,8,
100,X,1.83,3.48,4.12,12050,4050,3250,22050,0,13250,-176300,1,0,7,
99,F,1.91,3.33,4.30,12950,4300,8650,0,14300,35400,-177350,0,12,6,
98,F,1.84,3.36,4.35,14300,4250,7900,0,14250,32200,-187350,0,11,5,
97,F,1.87,3.43,4.41,14300,4150,7200,0,14150,29200,-197350,0,10,4,
96,F,1.85,3.57,4.17,16100,3900,7300,0,13900,26700,-207350,0,9,3,
95,F,1.80,3.54,4.34,21850,3950,7450,0,13950,24750,-217350,0,8,2,
94,F,1.83,3.60,4.17,12050,3850,6550,0,13850,27250,-227350,0,7,1,
93,L,1.90,3.42,4.06,11150,4150,3300,21150,14150,0,-237350,1,6,0,
92,F,1.83,3.45,4.45,13700,5250,2900,0,16750,12900,-240600,0,5,10,
91,F,1.82,3.41,4.06,14400,5300,3300,0,16200,13300,-250600,0,4,9,
90,F,1.84,3.62,4.08,14950,5050,3250,0,15650,13250,-260600,0,3,8,
89,F,1.82,3.34,4.61,21500,7600,2800,0,17700,12800,-270600,0,2,7,
88,F,1.84,3.53,4.37,13400,5750,6100,0,20250,25350,-280600,0,1,6,
87,X,1.83,3.60,4.42,12050,3850,2950,22050,0,12950,-290600,1,0,5,
86,F,1.84,3.39,4.32,50250,21500,32050,0,51350,127750,-141500,0,2,4,GREEN
85,F,1.90,3.31,4.52,24600,18300,24200,0,60550,97200,-151500,0,1,3,
84,X,1.84,3.61,4.05,32050,10700,16900,58950,0,68400,-161500,5,0,2,
83,X,1.80,3.44,4.41,15450,9350,11700,27800,0,51550,-171500,4,0,1,
82,L,1.81,3.63,4.28,16200,9200,13100,29300,33350,0,-181500,3,4,0,
81,L,1.84,3.49,4.16,17800,9850,13800,32750,34300,0,-191500,2,3,0,
80,L,1.82,3.41,4.34,23450,7450,8550,42650,25400,0,-201500,1,2,0,
79,F,1.91,3.52,4.05,12950,5850,6850,0,20550,25950,-211500,0,1,5,
78,X,1.81,3.45,4.17,12350,4100,3200,22350,0,13200,-221500,3,0,4,
77,X,1.83,3.43,4.46,31100,21600,31550,56900,0,140600,-54000,2,0,3,GREEN
76,X,1.81,3.39,4.31,41550,14300,20050,75200,0,86300,-64000,1,0,2,
75,F,1.84,3.48,4.08,16250,10950,16200,0,34400,66000,-74000,0,4,1,
74,L,1.88,3.41,4.38,26500,7950,9300,49800,27100,0,-84000,1,3,0,
73,F,1.82,3.51,4.30,20400,6700,7850,0,16800,33700,-94000,0,2,1,
72,L,1.84,3.47,4.48,11950,6000,2900,21950,20700,0,-104000,3,1,0,
71,X,1.81,3.48,4.14,12350,7450,3200,22350,0,13200,-103150,2,0,10,
70,X,1.80,3.58,4.43,19450,5550,2950,35000,0,12950,-113150,1,0,9,
69,F,1.81,3.67,4.29,12350,5800,3050,0,21250,13050,-123150,0,1,8,
68,X,1.87,3.57,4.25,13400,6450,3100,25050,0,13100,-133150,1,0,7,
67,F,1.82,3.55,4.44,15900,5550,5700,0,17800,24000,-143150,0,4,6,
66,F,1.91,3.36,4.34,15150,5200,4600,0,14850,18700,-153150,0,3,5,
65,F,1.82,3.39,4.06,12200,4200,3300,0,14200,13300,-163150,0,2,4,
64,F,1.87,3.60,4.12,32150,20650,35850,0,74250,129600,10700,0,1,3,GREEN
63,X,1.82,3.87,4.05,44600,11500,20800,81150,0,84150,700,1,0,2,
62,F,1.92,3.35,4.28,23950,12000,15950,0,28100,68150,-9300,0,2,1,
61,L,1.98,3.32,4.03,23850,10000,13350,47200,33100,0,-19300,5,1,0,
60,X,1.82,3.48,4.61,12200,4050,9000,22200,0,41350,-29300,4,0,1,
59,L,1.83,3.77,4.02,14200,6900,10300,25950,26000,0,-29700,3,5,0,
58,L,1.91,3.41,4.18,13650,7100,8350,26050,24150,0,-39700,2,4,0,
57,L,1.83,3.51,4.26,14900,4650,3100,27250,16250,0,-49700,1,3,0,
56,F,1.82,3.43,4.34,18400,5050,3000,0,12250,13000,-56050,0,2,8,
55,F,1.85,3.40,4.21,11800,4200,3150,0,14200,13150,-66050,0,1,7,
54,X,1.81,3.71,4.22,25250,17500,30200,45700,0,127300,76950,1,0,6,GREEN
53,F,1.85,3.33,4.34,25200,16700,23150,0,49900,94550,66950,0,4,5,
52,F,1.80,3.37,4.99,28200,14150,16250,0,40500,75500,56950,0,3,4,
51,F,1.89,3.51,4.11,35550,12250,18700,0,30650,67500,46950,0,2,3,
50,F,1.85,3.45,4.13,30750,11150,16100,0,38450,50350,36950,0,1,2,
49,X,1.87,3.48,4.14,14900,8850,12050,27850,0,49800,26950,3,0,1,
48,L,1.82,3.57,4.32,17100,8000,10450,31100,28550,0,16950,2,3,0,
47,L,1.84,3.40,4.42,19000,5950,2950,34950,20150,0,6950,1,2,0,
46,F,1.84,3.35,4.16,11950,6200,3200,0,20700,13200,6650,0,1,17,
45,X,1.83,3.33,4.48,12050,4300,2900,22050,0,12900,-3350,1,0,16,
44,F,1.83,3.72,4.05,13500,4700,3300,0,16200,13300,-10500,0,5,15,
43,F,1.84,3.50,4.08,13950,5000,3250,0,15750,13250,-20500,0,4,14,
42,F,1.84,3.31,4.30,15150,5400,3050,0,15100,13050,-30500,0,3,13,
41,F,1.85,3.61,4.16,18500,5700,3200,0,14800,13200,-40500,0,2,12,
40,F,1.86,3.48,4.19,11650,6550,3150,0,22700,13150,-50500,0,1,11,
39,X,1.84,3.44,4.35,14900,5000,3000,27400,0,13000,-60500,1,0,10,
38,F,1.87,3.50,4.28,17950,5600,3050,0,14000,13050,-70500,0,2,9,
37,F,1.82,3.48,4.41,12200,5850,2950,0,20350,12950,-80500,0,1,8,
36,X,1.85,3.58,4.25,11800,3900,3100,21800,0,13100,-90500,1,0,7,
35,F,1.87,3.41,4.47,14050,5050,4300,0,15850,18250,-96250,0,5,6,
34,F,1.82,3.77,4.05,12200,3650,3300,0,13650,13300,-106250,0,4,5,
33,F,1.83,3.61,4.07,34100,17000,29300,0,52750,109400,25900,0,3,4,GREEN
32,F,1.84,3.30,4.51,46950,17750,23300,0,40750,93400,15900,0,2,3,
31,F,1.84,3.30,4.21,38200,15700,22050,0,51750,70750,5900,0,1,2,
30,X,1.85,3.63,4.15,11800,3850,20500,21800,0,85000,-4100,2,0,1,
29,L,1.82,3.39,4.29,28200,13750,19250,51300,46600,0,9300,1,5,0,
28,F,1.92,3.32,4.34,34250,13050,17150,0,38950,57150,-700,0,4,2,
27,F,1.81,3.40,4.06,18650,10200,14250,0,29550,57850,-10700,0,3,1,
26,L,1.80,3.53,4.02,23850,7150,9500,42900,25150,0,-20700,1,2,0,
25,F,1.94,3.35,4.19,12400,6250,6550,0,20900,25650,-30700,0,1,5,
24,X,1.82,3.62,4.15,12200,3850,3200,22200,0,13200,-40700,2,0,4,
