event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
292,X,1.81,3.35,4.52,4350,4050,4450,7850,0,19950,1460000,2,0,1,
291,L,1.80,3.81,4.24,5750,3850,5750,10350,14650,0,1455000,1,3,0,
290,F,1.84,3.39,4.47,7350,5000,6150,0,11950,17350,1450000,0,2,4,
289,F,1.85,3.43,4.53,8300,5350,6700,0,12950,20200,1445000,0,1,3,
288,X,1.93,3.31,4.29,6050,4800,5800,11650,0,24800,1440000,4,0,2,
287,X,1.81,3.50,4.03,9650,2800,3150,17450,0,12550,1435000,3,0,1,
286,L,1.92,3.32,4.25,2450,3500,3750,4700,11600,0,1430000,2,1,0,
285,X,1.81,3.50,4.61,2300,3350,3500,4150,0,16050,1425000,1,0,6,
284,F,1.81,3.43,4.05,5250,4000,5250,0,9700,11150,1420000,0,2,5,
283,F,1.81,3.79,4.22,5950,3950,5850,0,10950,14650,1415000,0,1,4,
282,X,1.84,3.46,4.28,9350,2850,2950,17200,0,12550,1410000,1,0,3,
281,F,1.81,3.88,4.00,3150,3050,4500,0,8650,7950,1405000,0,9,2,
280,F,1.86,3.80,4.02,4800,3600,5500,0,10000,12100,1400000,0,8,1,
279,L,1.84,3.50,4.53,9250,2750,2650,17000,9600,0,1395000,1,7,0,
278,F,1.90,3.44,4.16,8400,2550,2400,0,6150,9950,1390000,0,6,3,
277,F,1.83,3.59,4.08,2350,3100,3850,0,8000,5700,1385000,0,5,2,
276,F,1.84,3.76,4.13,9050,2600,3100,0,7050,12800,1380000,0,4,1,
275,L,1.80,3.51,4.52,2700,3400,3750,4850,11900,0,1375000,1,3,0,
274,F,1.87,3.36,4.20,5100,4250,5150,0,9950,11600,1370000,0,2,1,
273,L,1.92,3.51,4.02,8550,2850,3300,16400,10000,0,1365000,2,1,0,
272,X,1.85,3.71,4.09,1550,2800,3500,2850,0,14250,1360000,1,0,2,
271,F,1.81,3.84,4.12,9100,2350,2850,0,6650,11600,1355000,0,4,1,
270,L,1.82,3.69,4.28,2300,3050,3800,4150,11250,0,1350000,1,3,0,
269,F,1.91,3.33,4.04,4800,4150,5200,0,9650,11000,1345000,0,2,1,
268,L,1.84,3.68,4.25,5750,4050,5750,10550,14900,0,1340000,3,1,0,
267,X,1.88,3.31,4.45,9150,3050,2750,17200,0,12200,1335000,2,0,1,
266,L,1.91,3.39,4.08,2600,3400,3950,4950,11450,0,1330000,1,8,0,
265,F,1.85,3.32,4.77,4200,4250,4300,0,9800,10350,1325000,0,7,1,
264,L,1.90,3.54,4.08,8600,2700,3000,16300,9550,0,1320000,1,6,0,
263,F,1.81,3.49,4.19,9200,2450,2400,0,6100,9950,1315000,0,5,3,
262,F,1.81,3.70,4.30,2050,3000,3650,0,8000,5650,1310000,0,4,2,
261,F,1.94,3.40,4.00,4450,4000,5150,0,9500,10500,1305000,0,3,1,
260,L,1.84,3.51,4.37,8900,2450,2200,16350,8500,0,1300000,4,2,0,
259,L,1.92,3.35,4.26,1550,3150,3250,2950,10500,0,1295000,3,1,0,
258,X,1.82,3.31,4.68,1850,3400,3100,3350,0,14450,1290000,2,0,5,
257,X,1.87,3.50,4.18,2100,3150,3650,3900,0,15200,1285000,1,0,4,
256,F,1.81,3.61,4.40,9550,2700,2850,0,7000,12400,1280000,0,4,3,
255,F,1.81,3.79,4.10,3150,3150,4400,0,8650,7900,1275000,0,3,2,
254,F,1.93,3.30,4.15,5150,4400,5350,0,10050,12100,1270000,0,2,1,
253,L,1.82,3.33,4.01,6550,4500,5850,11900,14900,0,1265000,3,1,0,
252,X,1.87,3.44,4.08,4350,3850,4900,8100,0,19900,1260000,2,0,1,
251,L,1.82,3.42,4.21,9000,2350,2050,16350,8000,0,1255000,1,3,0,
250,F,1.93,3.32,4.29,1850,3300,3400,0,7650,4450,1250000,0,2,3,
249,F,1.84,3.47,4.34,3950,3800,4500,0,9300,9400,1245000,0,1,2,
248,X,1.80,3.38,4.19,3650,3650,4250,6550,0,17650,1240000,3,0,1,
247,L,1.81,3.80,4.00,4850,3500,5400,8750,13300,0,1235000,2,4,0,
246,L,1.82,3.51,4.37,5950,4350,5500,10800,15150,0,1230000,1,3,0,
245,F,1.87,3.31,4.29,7600,5200,6400,0,11900,17350,1225000,0,2,6,
244,F,1.81,3.36,4.09,9650,5400,7400,0,12650,20200,1220000,0,1,5,
243,X,1.81,3.51,4.01,6450,4250,5950,11650,0,23800,1215000,2,0,4,
242,X,1.81,3.46,4.59,4350,4000,4500,7850,0,20550,1210000,1,0,3,
241,F,1.93,3.33,4.15,6200,4750,6000,0,11000,14850,1205000,0,1,2,
240,X,1.84,3.46,4.32,4750,4050,4900,8700,0,21150,1200000,2,0,1,
239,L,1.90,3.47,4.12,8700,2800,2950,16500,9600,0,1195000,1,4,0,
238,F,1.80,3.60,4.54,2700,3350,3800,0,8650,7250,1190000,0,3,4,
237,F,1.81,3.84,4.04,5000,3550,5500,0,10000,12100,1185000,0,2,3,
236,F,1.81,3.36,4.20,7200,4750,6050,0,11200,15400,1180000,0,1,2,
235,X,1.80,3.61,4.43,4850,3900,4950,8700,0,21850,1175000,4,0,1,
234,L,1.91,3.41,4.24,6000,4600,5850,11450,15600,0,1170000,3,1,0,
233,X,1.86,3.47,4.11,9200,2900,3150,17100,0,12850,1165000,2,0,1,
232,L,1.84,3.36,4.53,2650,3550,3650,4850,11900,0,1160000,1,8,0,
231,F,1.83,3.53,4.27,4700,3900,5000,0,9850,11250,1155000,0,7,1,
230,L,1.80,3.34,4.26,9600,2650,2400,17250,8850,0,1150000,1,6,0,
229,F,1.86,3.35,4.52,8700,2450,1850,0,5650,8250,1145000,0,5,2,
228,F,1.90,3.30,4.10,2100,3300,3550,0,7550,4500,1140000,0,4,1,
227,L,1.83,3.35,4.15,3450,3650,4200,6300,12200,0,1135000,1,3,0,
226,F,1.85,3.38,4.65,4650,4300,4650,0,10150,11550,1130000,0,2,14,
225,F,1.83,3.74,4.15,6550,4150,6250,0,11250,15800,1125000,0,1,13,
224,X,1.85,3.33,4.24,5100,4250,5050,9400,0,21400,1120000,1,0,12,
223,F,1.84,3.42,4.10,6850,4600,6150,0,11050,15200,1115000,0,1,11,
222,X,1.86,3.37,4.18,4900,4150,5050,9100,0,21000,1110000,2,0,10,
221,X,1.83,3.49,4.22,10450,2050,1600,19100,0,6600,1105000,1,0,9,
220,F,1.82,3.48,4.59,10350,2050,1400,0,5000,5000,1100000,0,5,8,
219,F,1.85,3.57,4.27,9000,2650,2750,0,6700,11600,1095000,0,4,7,
218,F,1.80,3.59,4.18,9200,2350,2300,0,6000,9550,1090000,0,3,6,
217,F,1.83,3.76,4.18,1950,2900,3700,0,7900,5350,1085000,0,2,5,
216,F,1.88,3.64,4.11,8700,2650,3100,0,6950,12600,1080000,0,1,4,
215,X,1.92,3.34,4.04,1600,3100,3350,3050,0,13400,1075000,1,0,3,
214,F,1.95,3.32,4.02,3600,3800,4600,0,8800,8450,1070000,0,1,2,
213,X,1.87,3.62,4.15,2850,3250,4200,5300,0,17350,1065000,3,0,1,
212,L,1.82,3.53,4.50,4350,3900,4650,7900,13750,0,1060000,2,11,0,
211,L,1.82,3.42,4.51,10450,2100,1450,19000,7100,0,1055000,1,10,0,
210,F,1.87,3.57,4.11,1600,2900,3450,0,7450,4100,1050000,0,9,4,
209,F,1.88,3.33,4.11,8950,2850,2800,0,6600,11500,1045000,0,8,3,
208,F,1.80,3.56,4.45,9200,2350,2100,0,6000,9300,1040000,0,7,2,
207,F,1.81,3.39,4.78,1950,3350,3200,0,8000,5200,1035000,0,6,1,
206,L,1.90,3.54,4.09,3800,3650,4750,7200,12800,0,1030000,2,5,0,
205,L,1.82,3.68,4.13,5350,3850,5500,9700,14100,0,1025000,1,4,0,
204,F,1.81,3.44,4.41,6950,4700,5900,0,11450,15900,1020000,0,3,1,
203,L,1.86,3.38,4.24,7750,5050,6600,14400,17050,0,1015000,1,2,0,
202,F,1.87,3.69,4.03,8450,4750,7600,0,12700,20550,1010000,0,1,5,
201,X,1.83,3.32,4.50,6250,4750,5400,11400,0,24250,1005000,1,0,4,
200,F,1.87,3.62,4.12,7400,4600,6800,0,11950,17900,1000000,0,2,3,
199,F,1.87,3.31,4.44,8550,5600,6800,0,12900,20150,995000,0,1,2,
198,X,1.87,3.54,4.27,6050,4400,5850,11300,0,24950,990000,8,0,1,
197,L,1.92,3.40,4.04,7150,4850,6700,13700,16450,0,985000,7,3,0,
196,L,1.87,3.63,4.03,8000,4700,7250,14950,16950,0,980000,6,2,0,
195,L,1.84,3.37,4.42,8650,5450,6800,15900,18250,0,975000,5,1,0,
194,X,1.87,3.31,4.03,6400,4600,5950,11950,0,23950,970000,4,0,2,
193,X,1.80,3.79,4.15,4400,3500,5000,7900,0,20700,965000,3,0,1,
192,L,1.82,3.61,4.27,9100,2450,2500,16550,8800,0,960000,2,3,0,
191,L,1.83,3.30,4.98,1700,3450,2950,3100,11350,0,955000,1,2,0,
190,F,1.80,3.70,4.40,3950,3550,4600,0,9500,10100,950000,0,1,11,
189,X,1.86,3.46,4.41,9950,2050,1500,18500,0,6500,945000,1,0,10,
188,F,1.83,3.52,4.28,10350,2000,1550,0,5000,5000,940000,0,12,9,
187,F,1.80,3.48,4.50,10650,2050,1450,0,5000,5000,935000,0,11,8,
186,F,1.82,3.38,4.68,10450,2150,1400,0,5000,5000,930000,0,10,7,
185,F,1.84,3.72,4.06,10150,1850,1650,0,5000,5000,925000,0,9,6,
184,F,1.83,3.83,4.10,10200,1800,1650,0,5000,5000,920000,0,8,5,
183,F,1.80,3.43,4.50,2950,3550,3800,0,8550,7050,915000,0,7,4,
182,F,1.87,3.49,4.15,4950,4000,5300,0,9950,11850,910000,0,6,3,
181,F,1.85,3.39,4.33,6550,4700,5850,0,11200,15300,905000,0,5,2,
180,F,1.86,3.41,4.25,7950,5100,6700,0,12200,18450,900000,0,4,1,
179,L,1.80,3.62,4.47,8750,5050,6950,15750,18200,0,895000,1,3,0,
178,F,1.89,3.42,4.06,10100,5700,8250,0,13700,23400,890000,0,2,3,
177,F,1.89,3.44,4.31,10050,5850,8050,0,14250,24600,885000,0,1,2,
176,X,1.81,3.59,4.53,7250,4700,6150,13100,0,27700,880000,2,0,1,
175,L,1.80,3.44,4.06,9100,5050,7200,16350,17350,0,875000,1,3,0,
174,F,1.82,3.71,4.34,8700,4900,7200,0,13150,21100,870000,0,2,3,
173,F,1.81,3.76,4.31,9600,5000,7750,0,13800,23250,865000,0,1,2,
172,X,1.85,3.42,4.15,7150,4750,6300,13200,0,26100,860000,4,0,1,
171,L,1.92,3.54,4.06,7450,4800,7050,14300,16900,0,855000,3,1,0,
170,X,1.81,3.51,4.26,5750,4200,5450,10400,0,23150,850000,2,0,6,
169,X,1.88,3.55,4.19,4150,3750,4900,7800,0,20400,845000,1,0,5,
168,F,1.81,3.48,4.13,6500,4350,5900,0,10750,14250,840000,0,1,4,
167,X,1.89,3.43,4.02,4600,3950,5100,8650,0,20450,835000,1,0,3,
166,F,1.99,3.34,4.00,5750,4600,6050,0,10650,14200,830000,0,1,2,
165,X,1.84,3.68,4.21,9050,2600,2900,16650,0,12150,825000,2,0,1,
164,L,1.82,3.54,4.07,2650,3200,3950,4800,11300,0,820000,1,2,0,
163,F,1.92,3.42,4.09,4350,3950,5050,0,9550,10650,815000,0,1,13,
162,X,1.82,3.53,4.28,8950,2300,2100,16250,0,8900,810000,1,0,12,
161,F,1.82,3.48,4.64,8750,2150,1600,0,5300,7300,805000,0,3,11,
160,F,1.83,3.51,4.14,1550,2950,3300,0,7350,3650,800000,0,2,10,
159,F,1.80,3.42,4.51,3700,3800,4150,0,9100,8600,795000,0,1,9,
158,X,1.86,3.32,4.42,8550,2350,1750,15900,0,7650,790000,1,0,8,
157,F,1.80,3.46,4.80,1250,3100,2900,0,7550,3750,785000,0,1,7,
156,X,1.81,3.31,4.66,2000,3400,3200,3600,0,14800,780000,1,0,6,
155,F,1.80,3.50,4.62,9850,2850,2700,0,7050,12400,775000,0,1,5,
154,X,1.82,3.69,4.31,1450,2850,3300,2600,0,14150,770000,3,0,4,
153,X,1.86,3.52,4.18,1950,3100,3550,3600,0,14800,765000,2,0,3,
152,X,1.92,3.41,4.21,2050,3250,3600,3900,0,15050,760000,1,0,2,
151,F,1.98,3.33,4.04,8150,2950,3100,0,6850,12400,755000,0,3,1,
150,L,1.82,3.35,4.74,2400,3550,3400,4350,11800,0,750000,3,2,0,
149,L,1.83,3.58,4.35,4100,3750,4650,7500,13300,0,745000,2,1,0,
148,X,1.89,3.49,4.24,8350,2400,2200,15750,0,9300,740000,1,0,4,
147,F,1.85,3.32,4.10,8650,2350,1900,0,5350,7650,735000,0,10,3,
146,F,1.82,3.74,4.23,1250,2750,3250,0,7400,3700,730000,0,9,2,
145,F,1.83,3.57,4.39,9200,2600,2600,0,6600,11250,725000,0,8,1,
144,L,1.81,3.38,4.52,2200,3350,3400,3950,11300,0,720000,1,7,0,
143,F,1.91,3.39,4.26,8750,2950,3000,0,7050,12700,715000,0,6,2,
142,F,1.81,3.48,4.32,9350,2550,2450,0,6300,10450,710000,0,5,1,
141,L,1.81,3.47,4.40,1900,3150,3350,3400,10900,0,705000,1,4,0,
140,F,1.88,3.51,4.07,4150,3750,4900,0,9300,9800,700000,0,3,1,
139,L,1.92,3.40,4.23,8200,2500,2250,15700,8500,0,695000,1,2,0,
138,F,1.81,3.54,4.48,2000,3150,3450,0,7950,5300,690000,0,1,15,
137,X,1.84,3.35,4.73,2250,3500,3350,4100,0,15700,685000,1,0,14,
136,F,1.81,3.55,4.45,4400,3850,4700,0,9750,10750,680000,0,1,13,
135,X,1.89,3.38,4.11,8500,2550,2400,16050,0,9750,675000,1,0,12,
134,F,1.89,3.43,4.01,2450,3250,3900,0,7850,5550,670000,0,2,11,
133,F,1.83,3.80,4.11,4000,3400,4900,0,9400,10100,665000,0,1,10,
132,X,1.84,3.51,4.05,8700,2300,2150,16000,0,8600,660000,1,0,9,
131,F,1.82,3.36,4.83,1600,3300,3000,0,7750,4350,655000,0,2,8,
130,F,1.82,3.36,4.03,9700,2950,3050,0,6850,12250,650000,0,1,7,
129,X,1.80,3.61,4.14,1400,2800,3300,2500,0,13550,645000,1,0,6,
128,F,1.90,3.59,4.05,3400,3450,4600,0,8900,8600,640000,0,2,5,
127,F,1.81,3.57,4.25,5450,4050,5350,0,10300,12600,635000,0,1,4,
126,X,1.84,3.78,4.05,8850,2400,2800,16250,0,11300,630000,1,0,3,
125,F,1.82,3.47,4.06,3150,3400,4150,0,8300,6750,625000,0,25,2,
124,F,1.82,3.53,4.61,4300,3950,4550,0,9950,10950,620000,0,24,1,
123,L,1.85,3.37,4.49,9200,2800,2450,17000,9350,0,615000,1,23,0,
122,F,1.86,3.30,4.35,3000,3700,3850,0,8400,6650,610000,0,22,2,
121,F,1.83,3.34,4.29,5150,4250,5000,0,9900,11300,605000,0,21,1,
120,L,1.82,3.43,4.43,10500,2100,1500,19100,7100,0,600000,1,20,0,
119,F,1.86,3.41,4.38,10000,2100,1500,0,5000,5000,595000,0,19,10,
118,F,1.93,3.39,4.10,9450,2100,1650,0,5000,5000,590000,0,18,9,
117,F,1.86,3.54,4.33,9950,2000,1550,0,5000,5000,585000,0,17,8,
116,F,1.86,3.38,4.06,10250,2150,1650,0,5000,5000,580000,0,16,7,
115,F,1.95,3.43,4.02,9300,2100,1700,0,5000,5000,575000,0,15,6,
114,F,1.83,3.37,4.28,10500,2150,1550,0,5000,5000,570000,0,14,5,
113,F,1.83,3.33,4.34,9350,2750,2400,0,6350,10400,565000,0,13,4,
112,F,1.83,3.42,4.65,8950,2400,1850,0,5750,8600,560000,0,12,3,
111,F,1.85,3.49,4.28,1900,3150,3450,0,7750,4750,555000,0,11,2,
110,F,1.88,3.31,4.23,9100,3000,2900,0,6850,12200,550000,0,10,1,
109,L,1.94,3.31,4.19,2400,3500,3750,4650,11500,0,545000,1,9,0,
108,F,1.85,3.30,4.67,4250,4250,4350,0,9700,10200,540000,0,8,1,
107,L,1.86,3.58,4.10,10000,1950,1650,18600,6950,0,535000,1,7,0,
106,F,1.85,3.31,4.23,10300,2200,1550,0,5000,5000,530000,0,6,13,
105,F,1.86,3.43,4.43,10000,2100,1500,0,5000,5000,525000,0,5,12,
104,F,1.83,3.37,4.67,9650,3000,2700,0,7100,12450,520000,0,4,11,
103,F,1.85,3.60,4.29,8800,2450,2450,0,6350,10500,515000,0,3,10,
102,F,1.86,3.38,4.37,2600,3500,3700,0,8250,6150,510000,0,2,9,
101,F,1.92,3.38,4.09,4650,4100,5150,0,9700,11000,505000,0,1,8,
100,X,1.86,3.54,4.02,10150,2000,1700,18850,0,6700,500000,1,0,7,
99,F,1.82,3.45,4.28,10500,2050,1550,0,5000,5000,495000,0,12,6,
98,F,1.82,3.39,4.61,10400,2100,1400,0,5000,5000,490000,0,11,5,
97,F,1.91,3.46,4.02,8700,2900,3250,0,7100,13000,485000,0,10,4,
96,F,1.87,3.48,4.23,8750,2600,2500,0,6350,10500,480000,0,9,3,
95,F,1.80,3.50,4.41,2500,3300,3700,0,8200,6150,475000,0,8,2,
94,F,1.81,3.37,4.51,4700,4150,4650,0,9800,10850,470000,0,7,1,
93,L,1.85,3.33,4.35,10200,2150,1500,18850,7150,0,465000,1,6,0,
92,F,1.81,3.48,4.46,10500,2050,1450,0,5000,5000,460000,0,5,10,
91,F,1.84,3.36,4.27,9500,2950,2850,0,6850,12100,455000,0,4,9,
90,F,1.93,3.43,4.02,8150,2550,2500,0,6100,10000,450000,0,3,8,
89,F,1.86,3.60,4.19,2200,3100,3750,0,8000,5600,445000,0,2,7,
88,F,1.80,3.42,4.48,4450,4000,4550,0,9600,10250,440000,0,1,6,
87,X,1.84,3.47,4.34,8850,2400,2100,16250,0,9050,435000,1,0,5,
86,F,1.94,3.41,4.02,2150,3250,3750,0,7750,5050,430000,0,2,4,
85,F,1.84,3.36,4.01,4650,3950,4950,0,9250,9800,425000,0,1,3,
84,X,1.81,3.59,4.14,3400,3400,4350,6150,0,17950,420000,5,0,2,
83,X,1.82,3.38,4.04,3200,3500,4100,5800,0,16550,415000,4,0,1,
82,L,1.90,3.55,4.11,4050,3700,4900,7650,13050,0,410000,3,4,0,
81,L,1.88,3.41,4.22,8550,2500,2250,16050,8450,0,405000,2,3,0,
80,L,1.85,3.53,4.26,1500,2950,3300,2750,10400,0,400000,1,2,0,
79,F,1.82,3.54,4.11,4000,3600,4650,0,9050,9000,395000,0,1,5,
78,X,1.82,3.49,4.60,3050,3600,3900,5550,0,17850,390000,3,0,4,
77,X,1.87,3.64,4.04,2950,3250,4300,5500,0,17300,385000,2,0,3,
76,X,1.82,3.30,4.36,2900,3600,3750,5250,0,16200,380000,1,0,2,
75,F,1.82,3.39,4.26,4950,4100,4950,0,9750,10950,375000,0,4,1,
74,L,1.86,3.61,4.11,8850,2600,2850,16450,9300,0,370000,1,3,0,
73,F,1.83,3.32,4.34,3200,3700,3950,0,8500,7050,365000,0,2,1,
72,L,1.80,3.46,4.45,4450,3950,4600,8000,13600,0,360000,3,1,0,
71,X,1.80,3.86,4.01,3650,3150,4750,6550,0,18950,355000,2,0,10,
70,X,1.82,3.63,4.06,3150,3250,4300,5700,0,17450,350000,1,0,9,
69,F,1.88,3.40,4.01,5250,4150,5450,0,9900,11750,345000,0,1,8,
68,X,1.80,3.60,4.01,10850,1950,1700,19500,0,6700,340000,1,0,7,
67,F,1.90,3.46,4.11,8750,2850,3100,0,6950,12650,335000,0,4,6,
66,F,1.88,3.56,4.12,8500,2450,2500,0,6200,10300,330000,0,3,5,
65,F,1.80,3.80,4.20,2150,2900,3800,0,8100,5900,325000,0,2,4,
64,F,1.88,3.36,4.29,4450,4100,4800,0,9650,10550,320000,0,1,3,
63,X,1.81,3.37,4.45,3800,3850,4200,6850,0,18550,315000,1,0,2,
62,F,1.80,3.36,4.05,6400,4400,5700,0,10350,13050,310000,0,2,1,
61,L,1.84,3.42,4.37,6450,4650,5750,11850,15850,0,305000,5,1,0,
60,X,1.80,3.43,4.65,9950,2950,2750,17900,0,12650,300000,4,0,1,
59,L,1.86,3.78,4.00,2950,3100,4400,5450,11600,0,295000,3,5,0,
58,L,1.98,3.37,4.04,4150,4000,5050,8200,13450,0,290000,2,4,0,
57,L,1.84,3.32,4.09,8950,2500,2150,16450,8250,0,285000,1,3,0,
56,F,1.80,3.31,4.89,1750,3400,3000,0,7850,4500,280000,0,2,8,
55,F,1.82,3.59,4.43,3950,3700,4500,0,9500,9850,275000,0,1,7,
54,X,1.88,3.35,4.56,9800,2150,1450,18400,0,6450,270000,1,0,6,
53,F,1.81,3.55,4.54,8900,2200,1750,0,5550,7900,265000,0,4,5,
52,F,1.91,3.46,4.12,1650,3050,3450,0,7500,4200,260000,0,3,4,
51,F,1.85,3.42,4.10,4150,3800,4700,0,9100,9150,255000,0,2,3,
50,F,1.86,3.51,4.41,5200,4200,5250,0,10500,13050,250000,0,1,2,
49,X,1.84,3.32,4.72,4300,4250,4350,7900,0,20400,245000,3,0,1,
48,L,1.87,3.44,4.35,8900,2700,2600,16600,9250,0,240000,2,3,0,
47,L,1.87,3.44,4.21,2150,3250,3600,4000,11100,0,235000,1,2,0,
46,F,1.86,3.57,4.23,4050,3700,4750,0,9400,10000,230000,0,1,17,
45,X,1.96,3.33,4.08,9200,2150,1650,18000,0,6650,225000,1,0,16,
44,F,1.90,3.36,4.05,9800,2150,1650,0,5000,5000,220000,0,5,15,
43,F,1.82,3.47,4.55,1800,3200,3250,0,7800,4750,215000,0,4,14,
42,F,1.84,3.50,4.18,9300,2800,3000,0,6900,12400,210000,0,3,13,
41,F,1.93,3.43,4.09,3150,3550,4350,0,8600,7700,205000,0,2,12,
40,F,1.80,3.40,4.81,4850,4300,4550,0,10250,11700,200000,0,1,11,
39,X,1.88,3.30,4.29,8900,2800,2500,16700,0,10700,195000,1,0,10,
38,F,1.81,3.82,4.02,2500,2900,4100,0,8150,6450,190000,0,2,9,
37,F,1.88,3.30,4.03,5050,4200,5200,0,9600,10900,185000,0,1,8,
36,X,1.86,3.43,4.26,10100,2100,1550,18750,0,6550,180000,1,0,7,
35,F,1.80,3.35,4.74,10650,2150,1350,0,5000,5000,175000,0,5,6,
34,F,1.81,3.40,4.47,9700,2850,2650,0,6800,11800,170000,0,4,5,
33,F,1.90,3.48,4.02,3150,3450,4350,0,8500,7450,165000,0,3,4,
32,F,1.81,3.34,4.37,5250,4300,4950,0,10000,11600,160000,0,2,3,
31,F,1.91,3.43,4.07,6500,4600,6300,0,11150,15500,155000,0,1,2,
30,X,1.81,3.74,4.14,4850,3650,5250,8750,0,21600,150000,2,0,1,
29,L,1.87,3.32,4.34,9050,2850,2550,16900,9350,0,145000,1,5,0,
28,F,1.82,3.57,4.12,8950,2300,2250,0,5850,9150,140000,0,4,2,
27,F,1.80,3.73,4.41,1650,2900,3400,0,7850,4900,135000,0,3,1,
26,L,1.81,3.55,4.52,3600,3650,4250,6500,12850,0,130000,1,2,0,
25,F,1.83,3.81,4.15,5400,3750,5700,0,10500,13500,125000,0,1,5,
24,X,1.89,3.34,4.50,4200,4150,4550,7900,0,20400,120000,2,0,4,
23,X,1.91,3.39,4.06,8300,2550,2400,15850,0,9700,115000,1,0,3,
22,F,1.88,3.34,4.60,2050,3450,3350,0,8000,5300,110000,0,1,2,
21,X,1.83,3.33,4.54,2350,3500,3450,4300,0,15650,105000,3,0,1,
20,L,1.82,3.33,4.64,3850,4000,4150,7000,13300,0,100000,2,1,0,
19,X,1.86,3.52,4.13,8450,2250,2100,15700,0,8600,95000,1,0,4,
