event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
296,L,1.83,3.78,4.10,3900,3350,4850,7100,12650,0,1480000,1,4,0,
295,F,1.84,3.57,4.33,5550,4150,5500,0,10650,13650,1475000,0,3,4,
294,F,1.84,3.35,4.19,7750,5000,6500,0,11700,17100,1470000,0,2,3,
293,F,1.81,3.39,4.57,8500,5350,6500,0,12750,19550,1465000,0,1,2,
292,X,1.87,3.42,4.18,6150,4500,5850,11500,0,24300,1460000,2,0,1,
291,L,1.83,3.34,4.38,7050,4900,5950,12900,16350,0,1455000,1,3,0,
290,F,1.84,3.60,4.06,8300,4750,7200,0,12300,19200,1450000,0,2,4,
289,F,1.86,3.69,4.12,8750,4900,7600,0,13050,21250,1445000,0,1,3,
288,X,1.84,3.32,4.16,6700,4700,5900,12300,0,24400,1440000,4,0,2,
287,X,1.90,3.32,4.12,4650,4150,5000,8800,0,20550,1435000,3,0,1,
286,L,1.84,3.37,4.13,5750,4350,5450,10550,14550,0,1430000,2,1,0,
285,X,1.83,3.68,4.27,9000,2450,2550,16450,0,10800,1425000,1,0,6,
284,F,1.81,3.87,4.11,8750,2050,2200,0,5750,8950,1420000,0,2,5,
283,F,1.86,3.50,4.04,2100,3100,3700,0,7650,4850,1415000,0,1,4,
282,X,1.80,3.47,4.24,2150,3150,3550,3850,0,14950,1410000,1,0,3,
281,F,1.81,3.48,4.15,9650,2800,3000,0,6850,12300,1405000,0,9,2,
280,F,1.83,3.48,4.04,9050,2500,2500,0,6100,10050,1400000,0,8,1,
279,L,1.82,3.31,4.55,1600,3250,3050,2900,10750,0,1395000,1,7,0,
278,F,1.84,3.45,4.07,9250,2750,2850,0,6650,11550,1390000,0,6,3,
277,F,1.86,3.32,4.47,2950,3700,3800,0,8500,6850,1385000,0,5,2,
276,F,1.86,3.61,4.04,4900,3800,5400,0,9850,11700,1380000,0,4,1,
275,L,1.88,3.51,4.15,8850,2750,2950,16600,9550,0,1375000,1,3,0,
274,F,1.80,3.56,4.09,9250,2400,2450,0,6100,9900,1370000,0,2,1,
273,L,1.89,3.52,4.08,1650,3000,3450,3100,10450,0,1365000,2,1,0,
272,X,1.84,3.59,4.14,1850,3000,3550,3400,0,14650,1360000,1,0,2,
271,F,1.82,3.62,4.27,9300,2600,2800,0,6800,11950,1355000,0,4,1,
270,L,1.83,3.48,4.14,2550,3250,3850,4650,11300,0,1350000,1,3,0,
269,F,1.92,3.36,4.17,4350,4050,4950,0,9550,10500,1345000,0,2,1,
268,L,1.85,3.51,4.32,5550,4250,5450,10250,14850,0,1340000,3,1,0,
267,X,1.86,3.33,4.55,9200,2900,2550,17100,0,11450,1335000,2,0,1,
266,L,1.94,3.33,4.05,2300,3350,3800,4450,11150,0,1330000,1,8,0,
265,F,1.83,3.41,4.26,4400,3950,4700,0,9400,9900,1325000,0,7,1,
264,L,1.93,3.30,4.35,8250,2650,2200,15900,8700,0,1320000,1,6,0,
263,F,1.93,3.46,4.04,2250,3200,3850,0,7850,5500,1315000,0,5,3,
262,F,1.81,3.50,4.66,3900,3850,4300,0,9600,9900,1310000,0,4,2,
261,F,1.88,3.39,4.22,6100,4550,5800,0,10850,14350,1305000,0,3,1,
260,L,1.82,3.33,4.11,7400,4800,6250,13450,15950,0,1300000,4,2,0,
259,L,1.93,3.32,4.08,7200,5000,6650,13850,16600,0,1295000,3,1,0,
258,X,1.95,3.31,4.18,5000,4400,5350,9750,0,22250,1290000,2,0,5,
257,X,1.82,3.54,4.29,9150,2500,2450,16650,0,10400,1285000,1,0,4,
256,F,1.82,3.51,4.18,8950,2300,2050,0,5700,8550,1280000,0,4,3,
255,F,1.81,3.45,4.28,1950,3150,3400,0,7650,4550,1275000,0,3,2,
254,F,1.87,3.38,4.27,4100,3950,4600,0,9300,9500,1270000,0,2,1,
253,L,1.94,3.40,4.09,5100,4250,5500,9850,14350,0,1265000,3,1,0,
252,X,1.82,3.42,4.62,4000,3950,4300,7250,0,19700,1260000,2,0,1,
251,L,1.81,3.65,4.36,9100,2350,2250,16450,8450,0,1255000,1,3,0,
250,F,1.84,3.52,4.19,2350,3200,3750,0,7950,5600,1250000,0,2,3,
249,F,1.80,3.68,4.20,4250,3550,4850,0,9500,10300,1245000,0,1,2,
248,X,1.89,3.38,4.05,3600,3700,4500,6800,0,18150,1240000,3,0,1,
247,L,1.91,3.32,4.30,4500,4200,4850,8550,13850,0,1235000,2,4,0,
246,L,1.82,3.49,4.32,5800,4300,5450,10550,14950,0,1230000,1,3,0,
245,F,1.87,3.55,4.11,7150,4600,6600,0,11650,17050,1225000,0,2,6,
244,F,1.81,3.81,4.15,8150,4450,7150,0,12500,19600,1220000,0,1,5,
243,X,1.81,3.54,4.50,5900,4350,5400,10650,0,24300,1215000,2,0,4,
242,X,1.88,3.58,4.05,4650,3800,5250,8700,0,21200,1210000,1,0,3,
241,F,1.89,3.43,4.11,6250,4500,6050,0,10900,14750,1205000,0,1,2,
240,X,1.87,3.41,4.26,4600,4050,4950,8600,0,21000,1200000,2,0,1,
239,L,1.87,3.31,4.22,8950,2750,2500,16700,9100,0,1195000,1,4,0,
238,F,1.90,3.41,4.10,8250,2400,2150,0,5700,8700,1190000,0,3,4,
237,F,1.91,3.32,4.12,2050,3300,3550,0,7650,4600,1185000,0,2,3,
236,F,1.84,3.35,4.68,3750,4000,4150,0,9400,9300,1180000,0,1,2,
235,X,1.91,3.55,4.04,3300,3450,4550,6300,0,18250,1175000,4,0,1,
234,L,1.92,3.33,4.15,4550,4150,5000,8700,13750,0,1170000,3,1,0,
233,X,1.87,3.42,4.13,8600,2450,2250,16050,0,9200,1165000,2,0,1,
232,L,1.84,3.35,4.66,1250,3150,2900,2300,10550,0,1160000,1,8,0,
231,F,1.86,3.40,4.13,9050,2750,2750,0,6550,11350,1155000,0,7,1,
230,L,1.81,3.53,4.39,2200,3200,3550,3950,11200,0,1150000,1,6,0,
229,F,1.80,3.85,4.09,9400,2500,3150,0,7050,12850,1145000,0,5,2,
228,F,1.90,3.32,4.07,3650,3800,4450,0,8700,8050,1140000,0,4,1,
227,L,1.80,3.49,4.12,4900,3900,5000,8800,13500,0,1135000,1,3,0,
226,F,1.83,3.67,4.07,6100,4050,6000,0,10800,14400,1130000,0,2,14,
225,F,1.89,3.58,4.07,7150,4600,6750,0,11750,17450,1125000,0,1,13,
224,X,1.80,3.43,4.07,5750,4150,5450,10350,0,22100,1120000,1,0,12,
223,F,1.81,3.88,4.04,6500,3900,6350,0,11100,15550,1115000,0,1,11,
222,X,1.80,3.33,4.17,5250,4200,5000,9450,0,20850,1110000,2,0,10,
221,X,1.83,3.49,4.33,10400,2050,1550,19000,0,6550,1105000,1,0,9,
220,F,1.85,3.64,4.19,10000,1900,1600,0,5000,5000,1100000,0,5,8,
219,F,1.81,3.53,4.16,9350,2550,2600,0,6400,10800,1095000,0,4,7,
218,F,1.90,3.37,4.11,2800,3500,4000,0,8200,6400,1090000,0,3,6,
217,F,1.91,3.31,4.03,4850,4200,5200,0,9650,10950,1085000,0,2,5,
216,F,1.82,3.35,4.35,6550,4700,5650,0,10950,14450,1080000,0,1,4,
215,X,1.88,3.54,4.17,8900,2800,3150,16700,0,13050,1075000,1,0,3,
214,F,1.93,3.36,4.11,3450,3750,4450,0,8800,8200,1070000,0,1,2,
213,X,1.83,3.52,4.34,2900,3400,4000,5300,0,17250,1065000,3,0,1,
212,L,1.83,3.82,4.01,4650,3500,5350,8500,13300,0,1060000,2,11,0,
211,L,1.88,3.36,4.15,9950,2150,1600,18700,7150,0,1055000,1,10,0,
210,F,1.81,3.37,4.58,2300,3450,3400,0,8100,5500,1050000,0,9,4,
209,F,1.81,3.51,4.29,9700,2850,3050,0,7150,13050,1045000,0,8,3,
208,F,1.84,3.40,4.02,9150,2650,2700,0,6350,10800,1040000,0,7,2,
207,F,1.83,3.33,4.48,9050,2500,1950,0,5750,8700,1035000,0,6,1,
206,L,1.82,3.59,4.14,1350,2800,3300,2450,10050,0,1030000,2,5,0,
205,L,1.82,3.55,4.03,3200,3300,4300,5800,11700,0,1025000,1,4,0,
204,F,1.81,3.33,4.15,5500,4250,5200,0,9850,11450,1020000,0,3,1,
203,L,1.90,3.46,4.10,5850,4350,5900,11100,15000,0,1015000,1,2,0,
202,F,1.82,3.40,4.80,6850,5000,5600,0,12000,16800,1010000,0,1,5,
201,X,1.95,3.38,4.06,5300,4350,5650,10300,0,22900,1005000,1,0,4,
200,F,1.83,3.63,4.10,6950,4350,6400,0,11350,16200,1000000,0,2,3,
199,F,1.98,3.31,4.11,7600,5350,7050,0,12250,18900,995000,0,1,2,
198,X,1.83,3.61,4.29,5650,4100,5550,10300,0,23800,990000,8,0,1,
197,L,1.81,3.51,4.50,6950,4700,5900,12550,16400,0,985000,7,3,0,
196,L,1.80,3.31,4.15,8500,5150,6650,15300,16950,0,980000,6,2,0,
195,L,1.89,3.32,4.42,7850,5400,6550,14800,17850,0,975000,5,1,0,
194,X,1.80,3.46,4.34,6100,4350,5500,10950,0,23800,970000,4,0,2,
193,X,1.83,3.60,4.41,4350,3800,4800,7950,0,21050,965000,3,0,1,
192,L,1.95,3.33,4.02,8400,2950,3050,16350,9750,0,960000,2,3,0,
191,L,1.86,3.47,4.21,2450,3300,3800,4550,11350,0,955000,1,2,0,
190,F,1.90,3.46,4.24,4250,3950,4850,0,9600,10550,950000,0,1,11,
189,X,1.85,3.49,4.27,10150,2050,1550,18750,0,6550,945000,1,0,10,
188,F,1.81,3.45,4.57,10500,2050,1450,0,5000,5000,940000,0,12,9,
187,F,1.82,3.35,4.10,10750,2150,1650,0,5000,5000,935000,0,11,8,
186,F,1.88,3.40,4.26,9850,2100,1550,0,5000,5000,930000,0,10,7,
185,F,1.84,3.53,4.07,10300,2000,1650,0,5000,5000,925000,0,9,6,
184,F,1.89,3.39,4.04,9850,2100,1650,0,5000,5000,920000,0,8,5,
183,F,1.83,3.32,4.80,1350,3250,2850,0,7450,3550,915000,0,7,4,
182,F,1.82,3.41,4.29,9550,2800,2700,0,6650,11500,910000,0,6,3,
181,F,1.92,3.40,4.16,2900,3550,4100,0,8450,7000,905000,0,5,2,
180,F,1.88,3.51,4.17,4700,3950,5150,0,9900,11450,900000,0,4,1,
179,L,1.88,3.35,4.47,5700,4650,5350,10700,15500,0,895000,1,3,0,
178,F,1.81,3.40,4.60,7450,5050,5950,0,12050,17350,890000,0,2,3,
177,F,1.83,3.37,4.79,8350,5550,6350,0,13150,20300,885000,0,1,2,
176,X,1.87,3.39,4.47,6300,4750,5700,11750,0,25350,880000,2,0,1,
175,L,1.84,3.39,4.60,7400,5150,6050,13600,17350,0,875000,1,3,0,
174,F,1.84,3.56,4.06,9200,5050,7650,0,12900,21000,870000,0,2,3,
173,F,1.91,3.36,4.00,9800,5700,8200,0,13450,22800,865000,0,1,2,
172,X,1.82,3.68,4.01,6850,4200,6400,12450,0,25600,860000,4,0,1,
171,L,1.88,3.58,4.03,7400,4600,6900,13900,16450,0,855000,3,1,0,
170,X,1.81,3.31,4.94,5400,4700,4650,9750,0,22950,850000,2,0,6,
169,X,1.88,3.31,4.37,9100,3000,2750,17100,0,11950,845000,1,0,5,
168,F,1.80,3.77,4.07,3000,3100,4300,0,8550,7500,840000,0,1,4,
167,X,2.00,3.30,4.02,2650,3550,4100,5300,0,16450,835000,1,0,3,
166,F,1.89,3.68,4.02,8700,2700,3350,0,7150,13350,830000,0,1,2,
165,X,1.89,3.38,4.19,1700,3150,3350,3200,0,13950,825000,2,0,1,
164,L,1.88,3.37,4.12,3200,3600,4200,6000,12050,0,820000,1,2,0,
163,F,1.92,3.38,4.05,4900,4150,5350,0,9850,11600,815000,0,1,13,
162,X,1.82,3.32,4.63,9300,2600,2000,16900,0,9200,810000,1,0,12,
161,F,1.81,3.46,4.73,9000,2250,1650,0,5450,7700,805000,0,3,11,
160,F,1.93,3.35,4.25,1650,3200,3300,0,7500,4000,800000,0,2,10,
159,F,1.95,3.35,4.11,3750,3900,4650,0,9100,9100,795000,0,1,9,
158,X,1.83,3.57,4.30,3150,3450,4150,5750,0,17800,790000,1,0,8,
157,F,1.86,3.32,4.15,5600,4400,5400,0,10100,12300,785000,0,1,7,
156,X,1.87,3.31,4.32,8950,2750,2400,16700,0,10300,780000,1,0,6,
155,F,1.92,3.38,4.10,2650,3450,3950,0,8100,6050,775000,0,1,5,
154,X,1.83,3.45,4.18,2500,3300,3750,4550,0,15650,770000,3,0,4,
153,X,1.88,3.35,4.17,2400,3400,3700,4500,0,15400,765000,2,0,3,
152,X,1.86,3.44,4.05,2350,3200,3800,4350,0,15250,760000,1,0,2,
151,F,1.85,3.41,4.57,3900,3950,4350,0,9500,9750,755000,0,3,1,
150,L,1.80,3.59,4.20,9200,2350,2300,16550,8350,0,750000,3,2,0,
149,L,1.92,3.41,4.06,1550,3050,3350,2950,10300,0,745000,2,1,0,
148,X,1.92,3.37,4.27,1700,3200,3350,3250,0,14250,740000,1,0,4,
147,F,1.82,3.58,4.49,9350,2650,2600,0,6800,11650,735000,0,10,3,
146,F,1.95,3.43,4.03,3000,3500,4350,0,8450,7400,730000,0,9,2,
145,F,1.82,3.52,4.39,4800,4000,4900,0,10000,11500,725000,0,8,1,
144,L,1.83,3.56,4.28,9300,2700,2900,17000,9600,0,720000,1,7,0,
143,F,1.80,3.51,4.43,3150,3500,4000,0,8700,7600,715000,0,6,2,
142,F,1.89,3.47,4.17,5050,4100,5350,0,10100,12200,710000,0,5,1,
141,L,1.91,3.31,4.30,8850,3050,2950,16900,10050,0,705000,1,4,0,
140,F,1.84,3.32,4.41,3400,3800,4050,0,8800,7800,700000,0,3,1,
139,L,1.83,3.74,4.07,8400,1950,1800,15350,7200,0,695000,1,2,0,
138,F,1.80,3.57,4.30,1250,2850,3150,0,7300,3450,690000,0,1,15,
137,X,1.85,3.35,4.60,1750,3300,3150,3200,0,14400,685000,1,0,14,
136,F,1.85,3.57,4.16,4000,3650,4750,0,9300,9650,680000,0,1,13,
135,X,1.93,3.43,4.11,8000,2400,2150,15400,0,8800,675000,1,0,12,
134,F,1.82,3.47,4.73,1600,3200,3100,0,7800,4600,670000,0,2,11,
133,F,1.81,3.52,4.15,9600,2750,3000,0,6900,12400,665000,0,1,10,
132,X,1.86,3.57,4.11,1400,2850,3350,2600,0,13700,660000,1,0,9,
131,F,1.82,3.47,4.66,3300,3700,4000,0,9100,8550,655000,0,2,8,
130,F,1.83,3.58,4.15,5700,4100,5600,0,10450,13200,650000,0,1,7,
129,X,1.84,3.40,4.48,9250,2750,2500,17000,0,11050,645000,1,0,6,
128,F,1.83,3.42,4.10,3100,3450,4100,0,8300,6800,640000,0,2,5,
127,F,1.91,3.41,4.16,4650,4100,5100,0,9800,11200,635000,0,1,4,
126,X,1.94,3.35,4.07,8150,2650,2500,15800,0,10100,630000,1,0,3,
125,F,1.87,3.38,4.16,2550,3400,3800,0,8000,5750,625000,0,25,2,
124,F,1.85,3.40,4.17,4600,4000,4900,0,9550,10400,620000,0,24,1,
123,L,1.86,3.52,4.17,8750,2500,2550,16250,8800,0,615000,1,23,0,
122,F,1.86,3.38,4.53,2400,3500,3550,0,8250,6050,610000,0,22,2,
121,F,1.95,3.33,4.02,4650,4150,5250,0,9650,11100,605000,0,21,1,
120,L,1.88,3.51,4.12,9850,2000,1650,18500,7000,0,600000,1,20,0,
119,F,1.81,3.55,4.33,10600,2000,1550,0,5000,5000,595000,0,19,10,
118,F,1.88,3.42,4.28,9850,2100,1550,0,5000,5000,590000,0,18,9,
117,F,1.84,3.65,4.24,10100,1900,1550,0,5000,5000,585000,0,17,8,
116,F,1.87,3.49,4.23,9900,2050,1550,0,5000,5000,580000,0,16,7,
115,F,1.80,3.60,4.31,10650,1950,1550,0,5000,5000,575000,0,15,6,
114,F,1.83,3.39,4.29,10450,2100,1550,0,5000,5000,570000,0,14,5,
113,F,1.85,3.37,4.45,9100,2700,2300,0,6300,10200,565000,0,13,4,
112,F,1.82,3.71,4.19,8700,2100,2050,0,5650,8550,560000,0,12,3,
111,F,1.87,3.44,4.41,1750,3200,3300,0,7700,4450,555000,0,11,2,
110,F,1.82,3.57,4.49,9400,2700,2700,0,6850,12000,550000,0,10,1,
109,L,1.85,3.41,4.37,2500,3400,3700,4600,11550,0,545000,1,9,0,
108,F,1.83,3.54,4.42,4300,3850,4700,0,9750,10750,540000,0,8,1,
107,L,1.85,3.46,4.28,10150,2050,1550,18750,7050,0,535000,1,7,0,
106,F,1.83,3.33,4.37,10450,2150,1500,0,5000,5000,530000,0,6,13,
105,F,1.87,3.34,4.22,10100,2150,1600,0,5000,5000,525000,0,5,12,
104,F,1.86,3.73,4.09,8650,2400,2750,0,6450,11100,520000,0,4,11,
103,F,1.83,3.43,4.28,9000,2450,2100,0,5850,8950,515000,0,3,10,
102,F,1.88,3.33,4.35,2050,3350,3450,0,7800,4900,510000,0,2,9,
101,F,1.83,3.38,4.78,3900,4050,4150,0,9550,9700,505000,0,1,8,
100,X,1.87,3.33,4.39,9950,2150,1500,18600,0,6500,500000,1,0,7,
99,F,1.81,3.71,4.13,10450,1850,1600,0,5000,5000,495000,0,12,6,
98,F,1.82,3.37,4.61,10450,2150,1400,0,5000,5000,490000,0,11,5,
97,F,1.82,3.73,4.07,2000,2850,3750,0,7750,5150,485000,0,10,4,
96,F,1.90,3.55,4.00,8600,2700,3100,0,6850,12300,480000,0,9,3,
95,F,1.83,3.43,4.08,3450,3550,4300,0,8550,7500,475000,0,8,2,
94,F,1.81,3.63,4.13,5100,3800,5300,0,9950,11800,470000,0,7,1,
93,L,1.82,3.39,4.19,10650,2100,1600,19350,7100,0,465000,1,6,0,
92,F,1.80,3.80,4.22,10500,1800,1600,0,5000,5000,460000,0,5,10,
91,F,1.81,3.83,4.01,8750,2050,2300,0,5800,9150,455000,0,4,9,
90,F,1.89,3.34,4.50,1950,3400,3300,0,7850,4800,450000,0,3,8,
89,F,1.90,3.31,4.39,4100,4100,4550,0,9450,9900,445000,0,2,7,
88,F,1.80,3.39,4.11,6750,4500,5900,0,10700,14100,440000,0,1,6,
87,X,1.82,3.52,4.49,9400,2700,2650,17100,0,11800,435000,1,0,5,
86,F,1.86,3.33,4.15,3400,3700,4200,0,8550,7400,430000,0,2,4,
85,F,1.89,3.57,4.13,4750,3900,5300,0,9950,11800,425000,0,1,3,
84,X,1.91,3.34,4.27,3800,3950,4500,7250,0,19200,420000,5,0,2,
83,X,1.87,3.45,4.14,3300,3550,4300,6150,0,17750,415000,4,0,1,
82,L,1.88,3.55,4.17,4500,3850,5100,8450,13650,0,410000,3,4,0,
81,L,1.87,3.54,4.13,5900,4250,5850,11000,14950,0,405000,2,3,0,
80,L,1.85,3.52,4.02,7150,4500,6550,13200,15800,0,400000,1,2,0,
79,F,1.81,3.81,4.24,7700,4400,6800,0,12250,18700,395000,0,1,5,
78,X,1.86,3.32,4.24,5900,4550,5500,10950,0,23200,390000,3,0,4,
77,X,1.81,3.44,4.68,9550,2700,2350,17250,0,10950,385000,2,0,3,
76,X,1.85,3.43,4.43,1150,3000,2950,2100,0,13050,380000,1,0,2,
75,F,1.88,3.48,4.12,8700,2650,2650,0,6450,10900,375000,0,4,1,
74,L,1.92,3.39,4.06,2050,3200,3650,3900,10800,0,370000,1,3,0,
73,F,1.80,3.48,4.23,9700,2750,2850,0,6750,11900,365000,0,2,1,
72,L,1.87,3.56,4.20,2400,3200,3850,4450,11350,0,360000,3,1,0,
71,X,1.80,3.44,4.37,2500,3350,3650,4500,0,15850,355000,2,0,10,
70,X,1.87,3.43,4.39,2400,3400,3650,4450,0,15900,350000,1,0,9,
69,F,1.82,3.34,4.91,4250,4250,4200,0,9900,10500,345000,0,1,8,
68,X,1.81,3.38,4.13,10850,2150,1600,19600,0,6600,340000,1,0,7,
67,F,1.82,3.50,4.04,2300,3100,3750,0,7750,5100,335000,0,4,6,
66,F,1.88,3.31,4.47,9150,3050,2750,0,6950,12150,330000,0,3,5,
65,F,1.90,3.34,4.40,8600,2700,2300,0,6250,10100,325000,0,2,4,
64,F,1.80,3.44,4.57,2400,3400,3500,0,8200,5850,320000,0,1,3,
63,X,1.81,3.49,4.53,2450,3350,3600,4400,0,16150,315000,1,0,2,
62,F,1.92,3.37,4.00,4800,4100,5300,0,9650,11150,310000,0,2,1,
61,L,1.83,3.63,4.22,9050,2500,2600,16550,8950,0,305000,5,1,0,
60,X,1.81,3.40,4.64,1000,3000,2800,1800,0,12900,300000,4,0,1,
59,L,1.91,3.58,4.04,2900,3300,4300,5500,11800,0,295000,3,5,0,
58,L,1.84,3.32,4.24,4450,4050,4650,8150,13400,0,290000,2,4,0,
57,L,1.96,3.31,4.12,8000,2650,2350,15650,8700,0,285000,1,3,0,
56,F,1.83,3.46,4.19,2350,3250,3700,0,7900,5450,280000,0,2,8,
55,F,1.87,3.40,4.44,4100,4000,4550,0,9550,10100,275000,0,1,7,
54,X,1.81,3.58,4.60,10350,1950,1400,18700,0,6400,270000,1,0,6,
53,F,1.92,3.33,4.32,8700,3000,2850,0,6900,12150,265000,0,4,5,
52,F,1.85,3.45,4.52,2950,3600,3900,0,8700,7500,260000,0,3,4,
51,F,1.92,3.36,4.20,5000,4300,5300,0,10100,12200,255000,0,2,3,
50,F,1.86,3.79,4.00,6400,4050,6450,0,11200,15800,250000,0,1,2,
49,X,1.87,3.57,4.10,4800,3850,5300,8950,0,21600,245000,3,0,1,
48,L,1.88,3.40,4.19,8900,2800,2800,16700,9450,0,240000,2,3,0,
47,L,1.82,3.47,4.25,2350,3250,3650,4250,11250,0,235000,1,2,0,
46,F,1.92,3.42,4.04,4350,3950,5050,0,9450,10400,230000,0,1,17,
45,X,1.89,3.41,4.36,9700,2100,1500,18300,0,6500,225000,1,0,16,
44,F,1.80,3.30,4.67,10750,2200,1400,0,5000,5000,220000,0,5,15,
43,F,1.82,3.54,4.40,8750,2150,1750,0,5450,7650,215000,0,4,14,
42,F,1.96,3.40,4.07,1650,3100,3450,0,7400,3950,210000,0,3,13,
41,F,1.80,3.57,4.01,4100,3500,4750,0,8950,8950,205000,0,2,12,
40,F,1.84,3.71,4.03,5400,3800,5700,0,10250,12900,200000,0,1,11,
39,X,1.81,3.51,4.15,9350,2550,2550,16900,0,10550,195000,1,0,10,
38,F,1.81,3.36,4.06,3050,3450,4000,0,8100,6200,190000,0,2,9,
37,F,1.81,3.79,4.07,4400,3450,5100,0,9600,10700,185000,0,1,8,
36,X,1.81,3.34,4.86,10450,2150,1300,18900,0,6300,180000,1,0,7,
35,F,1.85,3.35,4.47,10150,2150,1450,0,5000,5000,175000,0,5,6,
34,F,1.83,3.54,4.08,2300,3100,3800,0,7850,5400,170000,0,4,5,
33,F,1.84,3.31,4.30,9600,3050,2900,0,7000,12450,165000,0,3,4,
32,F,1.81,3.52,4.37,3250,3500,4100,0,8750,7800,160000,0,2,3,
31,F,1.88,3.33,4.47,5050,4400,5000,0,10250,12200,155000,0,1,2,
30,X,1.85,3.47,4.33,4100,3850,4600,7550,0,19900,150000,2,0,1,
29,L,1.81,3.33,4.26,9200,2450,2000,16650,8100,0,145000,1,5,0,
28,F,1.82,3.30,4.41,2050,3350,3300,0,7700,4450,140000,0,4,2,
27,F,1.82,3.54,4.49,3750,3700,4350,0,9350,9500,135000,0,3,1,
26,L,1.81,3.36,4.02,9150,2400,2050,16550,7950,0,130000,1,2,0,
25,F,1.91,3.35,4.15,1850,3200,3450,0,7500,4200,125000,0,1,5,
24,X,1.86,3.31,4.38,2000,3350,3350,3700,0,14550,120000,2,0,4,
23,X,1.85,3.69,4.01,2000,2900,3800,3700,0,15200,115000,1,0,3,
22,F,1.83,3.53,4.11,4300,3700,4850,0,9300,9850,110000,0,1,2,
21,X,1.92,3.50,4.03,3300,3500,4500,6300,0,18000,105000,3,0,1,
20,L,1.81,3.68,4.15,4800,3700,5150,8650,13550,0,100000,2,1,0,
19,X,1.80,3.89,4.17,8950,2150,2400,16100,0,9950,95000,1,0,4,
