event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
185,F,1.87,3.32,4.46,9950,2200,1450,0,5000,5000,925000,0,9,6,
184,F,1.80,3.49,4.77,10500,2050,1350,0,5000,5000,920000,0,8,5,
183,F,1.84,3.31,4.64,8900,2450,1750,0,5550,8000,915000,0,7,4,
182,F,1.82,3.45,4.15,1900,3100,3450,0,7550,4250,910000,0,6,3,
181,F,1.80,3.71,4.05,9400,2500,2900,0,6650,11700,905000,0,5,2,
180,F,1.81,3.32,4.75,9450,2650,2000,0,6050,9400,900000,0,4,1,
179,L,1.81,3.56,4.45,1550,3000,3250,2800,10650,0,895000,1,3,0,
178,F,1.82,3.42,4.31,4150,3850,4550,0,9300,9450,890000,0,2,3,
177,F,1.85,3.45,4.15,5950,4350,5700,0,10550,13650,885000,0,1,2,
176,X,1.87,3.54,4.04,4400,3750,5050,8200,0,20300,880000,2,0,1,
175,L,1.83,3.40,4.68,9000,2450,1900,16450,8250,0,875000,1,3,0,
174,F,1.94,3.43,4.05,2050,3200,3700,0,7700,4950,870000,0,2,3,
173,F,1.86,3.42,4.43,3900,3900,4450,0,9350,9600,865000,0,1,2,
172,X,1.81,3.72,4.07,8800,2100,2150,15900,0,8600,860000,4,0,1,
171,L,1.85,3.56,4.37,1100,2850,3050,2000,10100,0,855000,3,1,0,
170,X,1.81,3.36,4.04,2000,3150,3450,3600,0,13800,850000,2,0,6,
169,X,1.81,3.38,4.25,1950,3200,3350,3500,0,14200,845000,1,0,5,
168,F,1.87,3.35,4.40,3900,3950,4400,0,9200,9200,840000,0,1,4,
167,X,1.85,3.49,4.24,3300,3550,4250,6100,0,17900,835000,1,0,3,
166,F,1.87,3.64,4.13,4900,3850,5400,0,10100,12300,830000,0,1,2,
165,X,1.80,3.33,4.56,4200,4050,4300,7550,0,19450,825000,2,0,1,
164,L,1.90,3.38,4.23,8400,2550,2250,15950,8550,0,820000,1,2,0,
163,F,1.84,3.35,4.64,2100,3450,3300,0,8000,5200,815000,0,1,13,
162,X,1.84,3.34,4.25,2450,3400,3650,4500,0,15400,810000,1,0,12,
161,F,1.86,3.64,4.07,9000,2700,3150,0,7000,12700,805000,0,3,11,
160,F,1.84,3.32,4.88,3000,3850,3650,0,8900,7650,800000,0,2,10,
159,F,1.82,3.49,4.50,5150,4200,5000,0,10400,12500,795000,0,1,9,
158,X,1.87,3.59,4.15,4100,3650,4900,7650,0,20250,790000,1,0,8,
157,F,1.87,3.46,4.10,6050,4350,5900,0,10700,14100,785000,0,1,7,
156,X,1.86,3.50,4.01,4550,3800,5100,8450,0,20450,780000,1,0,6,
155,F,1.87,3.35,4.13,6300,4600,5850,0,10700,14150,775000,0,1,5,
154,X,1.89,3.51,4.04,4450,3850,5100,8400,0,20600,770000,3,0,4,
153,X,1.80,3.73,4.11,3600,3300,4550,6450,0,18600,765000,2,0,3,
152,X,1.96,3.38,4.01,3000,3550,4300,5850,0,17100,760000,1,0,2,
151,F,1.81,3.40,4.45,4900,4150,4800,0,9950,11250,755000,0,3,1,
150,L,1.81,3.76,4.17,9350,2550,3000,16900,9500,0,750000,3,2,0,
149,L,1.89,3.54,4.09,2600,3250,4050,4900,11450,0,745000,2,1,0,
148,X,1.81,3.47,4.22,2600,3300,3800,4700,0,15950,740000,1,0,4,
147,F,1.82,3.87,4.01,9150,2500,3300,0,7100,13150,735000,0,10,3,
146,F,1.89,3.36,4.25,8700,2700,2500,0,6350,10600,730000,0,9,2,
145,F,1.84,3.31,4.08,8950,2500,2150,0,5700,8750,725000,0,8,1,
144,L,1.80,3.51,4.65,1100,2950,2900,1950,10350,0,720000,1,7,0,
143,F,1.85,3.47,4.22,3800,3700,4500,0,9050,8850,715000,0,6,2,
142,F,1.81,3.35,4.21,6150,4450,5500,0,10400,13000,710000,0,5,1,
141,L,1.80,3.42,4.22,9950,2950,3050,17900,10000,0,705000,1,4,0,
140,F,1.91,3.50,4.14,3150,3500,4350,0,8750,8000,700000,0,3,1,
139,L,1.82,3.38,4.65,4550,4200,4500,8250,14150,0,695000,1,2,0,
138,F,1.88,3.45,4.34,6150,4600,5800,0,11200,15150,690000,0,1,15,
137,X,1.80,3.42,4.80,10000,3000,2650,18000,0,12550,685000,1,0,14,
136,F,1.91,3.52,4.04,3400,3500,4550,0,8750,8300,680000,0,1,13,
135,X,1.84,3.79,4.11,8250,1900,1800,15150,0,7350,675000,1,0,12,
134,F,1.82,3.53,4.06,1550,2900,3350,0,7250,3600,670000,0,2,11,
133,F,1.84,3.32,4.11,4050,3850,4550,0,8900,8600,665000,0,1,10,
132,X,1.82,3.32,4.74,8850,2250,1450,16100,0,6850,660000,1,0,9,
131,F,1.82,3.56,4.32,1200,2850,3100,0,7250,3350,655000,0,2,8,
130,F,1.82,3.37,4.87,9550,2800,2250,0,6600,10900,650000,0,1,7,
129,X,1.81,3.31,4.79,1200,3200,2750,2150,0,13100,645000,1,0,6,
128,F,1.81,3.72,4.38,3250,3350,4250,0,9050,8600,640000,0,2,5,
127,F,1.85,3.63,4.20,5300,4000,5500,0,10400,13000,635000,0,1,4,
126,X,1.80,3.43,4.88,9650,2700,2200,17350,0,10550,630000,1,0,3,
125,F,1.91,3.34,4.19,2750,3550,3950,0,8300,6550,625000,0,25,2,
124,F,1.92,3.32,4.29,4600,4250,4950,0,9800,11100,620000,0,24,1,
123,L,1.88,3.34,4.26,8900,2800,2550,16700,9250,0,615000,1,23,0,
122,F,1.94,3.36,4.05,2800,3500,4100,0,8200,6500,610000,0,22,2,
121,F,1.81,3.47,4.21,4900,3950,5000,0,9700,10900,605000,0,21,1,
120,L,1.81,3.67,4.45,10350,1900,1450,18700,6900,0,600000,1,20,0,
119,F,1.85,3.56,4.05,10200,2000,1650,0,5000,5000,595000,0,19,10,
118,F,1.81,3.43,4.09,10850,2100,1650,0,5000,5000,590000,0,18,9,
117,F,1.86,3.34,4.57,10000,2150,1450,0,5000,5000,585000,0,17,8,
116,F,1.93,3.54,4.01,9400,2000,1700,0,5000,5000,580000,0,16,7,
115,F,1.94,3.39,4.10,9350,2100,1650,0,5000,5000,575000,0,15,6,
114,F,1.98,3.32,4.09,9050,2200,1650,0,5000,5000,570000,0,14,5,
113,F,1.96,3.45,4.00,7900,2550,2600,0,6200,10400,565000,0,13,4,
112,F,1.83,3.53,4.21,8750,2250,2000,0,5600,8400,560000,0,12,3,
111,F,1.84,3.33,4.59,1800,3350,3150,0,7700,4300,555000,0,11,2,
110,F,1.85,3.53,4.37,9150,2750,2750,0,6850,12000,550000,0,10,1,
109,L,1.84,3.38,4.69,2350,3500,3450,4300,11800,0,545000,1,9,0,
108,F,1.82,3.52,4.23,4800,3900,5000,0,9800,11100,540000,0,8,1,
107,L,1.88,3.31,4.25,9950,2200,1550,18700,7200,0,535000,1,7,0,
106,F,1.89,3.41,4.31,9750,2100,1550,0,5000,5000,530000,0,6,13,
105,F,1.80,3.86,4.02,10600,1750,1700,0,5000,5000,525000,0,5,12,
104,F,1.80,3.83,4.07,1200,2600,3350,0,7250,3600,520000,0,4,11,
103,F,1.80,3.44,4.46,9650,2700,2500,0,6500,11000,515000,0,3,10,
102,F,1.83,3.35,4.24,3100,3600,3950,0,8350,6650,510000,0,2,9,
101,F,1.85,3.61,4.23,4550,3800,5050,0,9800,11250,505000,0,1,8,
100,X,1.82,3.44,4.10,10650,2050,1650,19350,0,6650,500000,1,0,7,
99,F,1.82,3.36,4.63,10450,2150,1400,0,5000,5000,495000,0,12,6,
98,F,1.83,3.47,4.07,10500,2050,1650,0,5000,5000,490000,0,11,5,
97,F,1.85,3.50,4.30,1400,2950,3200,0,7350,3600,485000,0,10,4,
96,F,1.84,3.36,4.38,9300,2800,2550,0,6600,11150,480000,0,9,3,
95,F,1.86,3.46,4.35,2750,3450,3900,0,8400,6800,475000,0,8,2,
94,F,1.84,3.77,4.08,4600,3550,5300,0,9800,11500,470000,0,7,1,
93,L,1.83,3.39,4.52,10350,2100,1450,18900,7100,0,465000,1,6,0,
92,F,1.82,3.40,4.34,10500,2100,1500,0,5000,5000,460000,0,5,10,
91,F,1.81,3.45,4.60,9300,2500,2100,0,6050,9500,455000,0,4,9,
90,F,1.82,3.30,4.30,9050,2400,1850,0,5500,7950,450000,0,3,8,
89,F,1.88,3.36,4.14,1900,3200,3450,0,7450,4150,445000,0,2,7,
88,F,1.94,3.31,4.17,3800,3950,4600,0,9100,9050,440000,0,1,6,
87,X,1.81,3.38,4.47,3300,3700,3950,5950,0,17600,435000,1,0,5,
86,F,1.84,3.66,4.14,5000,3800,5400,0,10100,12300,430000,0,2,4,
85,F,1.83,3.75,4.18,6400,4150,6150,0,11300,15700,425000,0,1,3,
84,X,1.88,3.47,4.05,4950,4000,5350,9300,0,21550,420000,5,0,2,
83,X,1.87,3.60,4.01,8550,2400,2550,15950,0,10100,415000,4,0,1,
82,L,1.81,3.70,4.06,1800,2850,3600,3250,10450,0,410000,3,4,0,
81,L,1.83,3.31,4.68,3200,3850,3800,5850,12700,0,405000,2,3,0,
80,L,1.84,3.39,4.54,4650,4200,4700,8550,14150,0,400000,1,2,0,
79,F,1.83,3.34,4.13,7200,4800,6150,0,11150,15350,395000,0,1,5,
78,X,1.82,3.63,4.05,4950,3750,5300,9000,0,21350,390000,3,0,4,
77,X,1.81,3.42,4.10,4050,3700,4550,7300,0,18500,385000,2,0,3,
76,X,1.88,3.39,4.11,3100,3550,4150,5800,0,17050,380000,1,0,2,
75,F,1.84,3.57,4.40,4550,3900,4900,0,9950,11400,375000,0,4,1,
74,L,1.83,3.61,4.11,9250,2650,3050,16900,9550,0,370000,1,3,0,
73,F,1.86,3.61,4.08,8650,2400,2500,0,6150,10100,365000,0,2,1,
72,L,1.81,3.57,4.14,1800,2950,3500,3250,10500,0,360000,3,1,0,
71,X,1.82,3.42,4.23,2100,3200,3500,3800,0,14650,355000,2,0,10,
70,X,1.80,3.42,4.51,2100,3300,3350,3750,0,15100,350000,1,0,9,
69,F,1.83,3.43,4.54,4200,4000,4450,0,9600,10050,345000,0,1,8,
68,X,1.81,3.54,4.66,10400,2000,1400,18800,0,6400,340000,1,0,7,
67,F,1.85,3.55,4.27,8450,2150,1850,0,5400,7750,335000,0,4,6,
66,F,1.86,3.40,4.37,1600,3150,3200,0,7450,3850,330000,0,3,5,
65,F,1.84,3.53,4.46,3500,3650,4250,0,9200,8900,325000,0,2,4,
64,F,1.93,3.32,4.01,5800,4500,5850,0,10400,13450,320000,0,1,3,
63,X,1.81,3.76,4.03,9150,2400,2850,16550,0,11450,315000,1,0,2,
62,F,1.80,3.41,4.90,9400,2500,1900,0,6000,9200,310000,0,2,1,
61,L,1.89,3.52,4.04,1600,2950,3450,3000,10300,0,305000,5,1,0,
60,X,1.82,3.41,4.23,1900,3150,3400,3450,0,14300,300000,4,0,1,
59,L,1.86,3.35,4.44,3200,3750,4000,5950,12500,0,295000,3,5,0,
58,L,1.80,3.32,4.49,4750,4200,4600,8550,13900,0,290000,2,4,0,
57,L,1.83,3.34,4.64,9250,2650,2100,16900,8750,0,285000,1,3,0,
56,F,1.92,3.45,4.14,2300,3300,3800,0,8000,5650,280000,0,2,8,
55,F,1.85,3.32,4.57,4300,4200,4450,0,9650,10200,275000,0,1,7,
54,X,1.81,3.84,4.17,10400,1800,1600,18800,0,6600,270000,1,0,6,
53,F,1.82,3.34,4.01,9050,2400,2100,0,5600,8350,265000,0,4,5,
52,F,1.85,3.36,4.53,1650,3250,3150,0,7650,4200,260000,0,3,4,
51,F,1.80,3.60,4.36,3850,3600,4450,0,9300,9400,255000,0,2,3,
50,F,1.87,3.55,4.23,5550,4200,5600,0,10600,13650,250000,0,1,2,
49,X,1.85,3.37,4.41,4450,4100,4650,8200,0,20450,245000,3,0,1,
48,L,1.85,3.36,4.35,9000,2650,2300,16650,8800,0,240000,2,3,0,
47,L,1.83,3.42,4.63,1600,3200,3100,2900,10850,0,235000,1,2,0,
46,F,1.86,3.36,4.62,3750,4000,4200,0,9400,9350,230000,0,1,17,
45,X,1.97,3.36,4.05,9100,2150,1650,17900,0,6650,225000,1,0,16,
44,F,1.85,3.33,4.74,10000,2150,1350,0,5000,5000,220000,0,5,15,
43,F,1.88,3.31,4.02,1900,3200,3450,0,7350,3800,215000,0,4,14,
42,F,1.81,3.71,4.34,9200,2450,2600,0,6550,11150,210000,0,3,13,
41,F,1.91,3.36,4.06,3000,3550,4150,0,8300,6800,205000,0,2,12,
40,F,1.85,3.37,4.67,4400,4200,4500,0,9950,11000,200000,0,1,11,
39,X,1.88,3.42,4.25,8650,2600,2400,16250,0,10200,195000,1,0,10,
38,F,1.84,3.72,4.01,2400,3000,4000,0,8050,6000,190000,0,2,9,
37,F,1.83,3.69,4.11,4350,3600,5000,0,9550,10500,185000,0,1,8,
36,X,1.90,3.48,4.12,9700,2050,1650,18400,0,6650,180000,1,0,7,
35,F,1.86,3.62,4.15,9950,1950,1600,0,5000,5000,175000,0,5,6,
34,F,1.81,3.38,4.06,9300,2500,2300,0,5850,9200,170000,0,4,5,
33,F,1.89,3.34,4.18,2200,3350,3600,0,7750,5000,165000,0,3,4,
32,F,1.84,3.78,4.13,3850,3400,4800,0,9350,9800,160000,0,2,3,
31,F,1.88,3.34,4.30,5800,4600,5500,0,10700,13650,155000,0,1,2,
30,X,1.86,3.49,4.21,4450,3900,4900,8250,0,20600,150000,2,0,1,
29,L,1.84,3.47,4.14,9000,2550,2500,16550,8750,0,145000,1,5,0,
28,F,1.93,3.37,4.10,2500,3400,3900,0,8050,5950,140000,0,4,2,
27,F,1.82,3.44,4.04,9700,2950,3250,0,7100,13000,135000,0,3,1,
26,L,1.86,3.63,4.03,2850,3200,4250,5300,11550,0,130000,1,2,0,
25,F,1.86,3.40,4.35,4750,4150,4900,0,9900,11250,125000,0,1,5,
24,X,1.81,3.50,4.22,4000,3650,4550,7200,0,19050,120000,2,0,4,
23,X,1.92,3.40,4.25,8000,2350,1950,15350,0,8250,115000,1,0,3,
22,F,1.90,3.37,4.16,1850,3200,3450,0,7550,4350,110000,0,1,2,
21,X,1.83,3.34,4.88,1900,3450,3100,3450,0,15000,105000,3,0,1,
20,L,1.80,3.73,4.20,3950,3450,4700,7100,12800,0,100000,2,1,0,
19,X,1.81,3.55,4.53,8900,2200,1850,16100,0,8250,95000,1,0,4,
