event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
14,L,1.83,3.31,4.56,1700,3300,3100,3100,10850,0,70000,1,4,0,
13,F,1.89,3.46,4.03,8750,2750,2950,0,6700,11800,65000,0,3,5,
12,F,1.85,3.42,4.52,2800,3550,3800,0,8550,7000,60000,0,2,4,
11,F,1.82,3.37,4.81,4700,4350,4500,0,10200,11550,55000,0,1,3,
10,X,1.81,3.71,4.25,9150,2400,2550,16550,0,10700,50000,1,0,2,
9,F,1.82,3.41,4.74,2400,3500,3450,0,8350,6200,45000,0,9,1,
8,L,1.93,3.44,4.13,4050,3900,4850,7800,13300,0,40000,2,8,0,
7,L,1.88,3.65,4.04,8450,2400,2650,15850,8700,0,35000,1,7,0,
6,F,1.84,3.49,4.06,8700,2300,2150,0,5650,8600,30000,0,6,1,
5,L,1.82,3.70,4.32,1100,2750,3150,2000,10100,0,25000,1,5,0,
4,F,1.82,3.46,4.42,3600,3700,4250,0,9050,8700,20000,0,4,1,
3,L,1.85,3.31,4.76,8600,2300,1500,15900,7600,0,15000,1,3,0,
2,F,1.82,3.31,4.84,1300,3250,2800,0,7450,3450,10000,0,2,1,
1,L,1.84,3.41,4.30,6000,2100,1550,11000,7100,0,5000,1,1,0,
