event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
337,X,1.86,3.31,4.50,9400,3050,2750,17450,0,12350,1685000,1,0,2,
336,F,1.86,3.54,4.01,8700,2450,2600,0,6200,10400,1680000,0,2,1,
335,L,1.87,3.36,4.28,1750,3200,3300,3250,10750,0,1675000,2,1,0,
334,X,1.89,3.42,4.00,2050,3150,3650,3850,0,14500,1670000,1,0,27,
333,F,1.83,3.68,4.15,9050,2500,2850,0,6700,11700,1665000,0,2,26,
332,F,1.81,3.75,4.05,2950,3100,4250,0,8400,7150,1660000,0,1,25,
331,X,1.89,3.45,4.22,2600,3400,3900,4900,0,16400,1655000,1,0,24,
330,F,1.93,3.41,4.07,4600,4050,5200,0,9700,11050,1650000,0,2,23,
329,F,1.86,3.77,4.03,5950,3950,6150,0,10850,14700,1645000,0,1,22,
328,X,1.81,3.41,4.26,4850,4050,4850,8750,0,20650,1640000,2,0,21,
327,X,1.86,3.37,4.63,8800,2550,2000,16350,0,9100,1635000,1,0,20,
326,F,1.84,3.58,4.32,1950,3050,3550,0,7850,5200,1630000,0,2,19,
325,F,1.92,3.51,4.00,8500,2800,3150,0,6950,12550,1625000,0,1,18,
324,X,1.85,3.36,4.57,1450,3200,3000,2650,0,13700,1620000,2,0,17,
323,X,1.82,3.52,4.12,2000,3050,3550,3600,0,14550,1615000,1,0,16,
322,F,1.84,3.76,4.08,3750,3350,4800,0,9150,9450,1610000,0,2,15,
321,F,1.86,3.43,4.05,5950,4300,5800,0,10400,13400,1605000,0,1,14,
320,X,1.86,3.47,4.24,9000,2700,2700,16700,0,11300,1600000,1,0,13,
319,F,1.84,3.43,4.10,3050,3450,4100,0,8350,6800,1595000,0,2,12,
318,F,1.87,3.34,4.21,4900,4200,5050,0,9800,11250,1590000,0,1,11,
317,X,1.84,3.31,4.47,9050,2600,2100,16650,0,9350,1585000,1,0,10,
316,F,1.81,3.47,4.63,9000,2250,1700,0,5500,7750,1580000,0,2,9,
315,F,1.81,3.57,4.60,1250,2950,3050,0,7550,4000,1575000,0,1,8,
314,X,1.83,3.35,4.24,2150,3300,3450,3900,0,14600,1570000,2,0,7,
313,X,1.87,3.41,4.48,2000,3300,3400,3700,0,15150,1565000,1,0,6,
312,F,1.86,3.50,4.08,9100,2800,3150,0,6950,12700,1560000,0,3,5,
311,F,1.89,3.44,4.05,8500,2550,2550,0,6200,10300,1555000,0,2,4,
310,F,1.90,3.37,4.24,2450,3450,3750,0,8100,5850,1550000,0,1,3,
309,X,1.84,3.32,4.60,2400,3550,3450,4400,0,15800,1545000,1,0,2,
308,F,1.88,3.35,4.30,4550,4150,4850,0,9750,10800,1540000,0,3,1,
307,L,1.82,3.85,4.12,6000,3850,6050,10900,14800,0,1535000,1,2,0,
306,F,1.81,3.37,5.00,7050,5200,5500,0,12300,17400,1530000,0,1,6,
305,X,1.82,3.45,4.54,5750,4450,5250,10450,0,23750,1525000,2,0,5,
304,X,1.83,3.45,4.25,9400,2800,2850,17200,0,12100,1520000,1,0,4,
303,F,1.83,3.43,4.54,3000,3600,3850,0,8700,7400,1515000,0,2,3,
302,F,1.91,3.40,4.30,4850,4250,5150,0,10150,12100,1510000,0,1,2,
301,X,1.88,3.41,4.33,3950,3900,4550,7400,0,19700,1505000,4,0,1,
300,L,1.87,3.48,4.32,8600,2450,2200,16050,8450,0,1500000,3,2,0,
299,L,1.82,3.52,4.20,1600,2950,3350,2900,10350,0,1495000,2,1,0,
298,X,1.89,3.66,4.05,1750,2900,3650,3300,0,14700,1490000,1,0,2,
297,F,1.82,3.53,4.19,9400,2700,2850,0,6800,11900,1485000,0,5,1,
296,L,1.82,3.49,4.28,2450,3300,3700,4450,11400,0,1480000,1,4,0,
295,F,1.90,3.53,4.12,8750,2850,3200,0,7100,13100,1475000,0,3,4,
294,F,1.91,3.35,4.23,3450,3800,4300,0,8850,8150,1470000,0,2,3,
293,F,1.80,3.39,4.61,5350,4400,4850,0,10400,12300,1465000,0,1,2,
292,X,1.87,3.41,4.34,8950,2750,2600,16700,0,11150,1460000,2,0,1,
291,L,1.80,3.83,4.17,2250,2900,3900,4050,11050,0,1455000,1,3,0,
290,F,1.81,3.34,4.31,4950,4150,4850,0,9700,10800,1450000,0,2,4,
289,F,1.83,3.79,4.15,6000,3950,6000,0,10900,14750,1445000,0,1,3,
288,X,1.90,3.48,4.15,8800,2900,3150,16700,0,12950,1440000,4,0,2,
