event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
265,F,1.85,3.57,4.16,8800,2450,2500,0,6250,10350,1325000,0,7,1,
264,L,1.83,3.40,4.62,1700,3250,3150,3100,11000,0,1320000,1,6,0,
263,F,1.81,3.48,4.13,9650,2800,3000,0,6850,12300,1315000,0,5,3,
262,F,1.86,3.55,4.18,3050,3400,4200,0,8600,7550,1310000,0,4,2,
261,F,1.87,3.40,4.42,4850,4250,4950,0,10100,11850,1305000,0,3,1,
260,L,1.81,3.51,4.53,6250,4500,5550,11300,15700,0,1300000,4,2,0,
259,L,1.82,3.36,4.88,7200,5250,5650,13100,17550,0,1295000,3,1,0,
258,X,1.85,3.51,4.38,5600,4300,5450,10350,0,23850,1290000,2,0,5,
257,X,1.85,3.38,4.35,9300,2900,2750,17200,0,11950,1285000,1,0,4,
256,F,1.80,3.31,4.59,9650,2700,2150,0,6200,9850,1280000,0,4,3,
255,F,1.80,3.76,4.06,2350,2900,3950,0,8000,5900,1275000,0,3,2,
254,F,1.80,3.35,4.09,5100,4050,5000,0,9500,10450,1270000,0,2,1,
253,L,1.95,3.36,4.16,5250,4400,5550,10200,14750,0,1265000,3,1,0,
252,X,1.85,3.34,4.71,9200,2800,2300,17000,0,10800,1260000,2,0,1,
251,L,1.80,3.43,4.47,2150,3300,3400,3850,11200,0,1255000,1,3,0,
250,F,1.89,3.39,4.39,8950,2950,2850,0,7050,12500,1250000,0,2,3,
249,F,1.87,3.40,4.40,3250,3700,4100,0,8800,7900,1245000,0,1,2,
248,X,1.89,3.60,4.01,2900,3250,4300,5450,0,17150,1240000,3,0,1,
247,L,1.82,3.71,4.16,4400,3600,5000,8000,13250,0,1235000,2,4,0,
246,L,1.82,3.75,4.02,9050,2400,2850,16450,8950,0,1230000,1,3,0,
245,F,1.84,3.57,4.35,8700,2300,2150,0,5900,9200,1225000,0,2,6,
244,F,1.81,3.41,4.12,2450,3250,3700,0,7800,5150,1220000,0,1,5,
243,X,1.84,3.34,4.04,2400,3300,3700,4400,0,14850,1215000,2,0,4,
242,X,1.84,3.54,4.13,2100,3100,3650,3850,0,15000,1210000,1,0,3,
241,F,1.82,3.66,4.14,4050,3500,4800,0,9300,9800,1205000,0,1,2,
240,X,1.86,3.52,4.31,3300,3550,4250,6100,0,18200,1200000,2,0,1,
239,L,1.86,3.43,4.41,8350,2150,1600,15500,7350,0,1195000,1,4,0,
238,F,1.96,3.41,4.00,1450,3000,3350,0,7200,3400,1190000,0,3,4,
237,F,1.84,3.40,4.59,9250,2750,2350,0,6500,10750,1185000,0,2,3,
236,F,1.81,3.32,4.77,2600,3650,3450,0,8450,6450,1180000,0,1,2,
235,X,1.82,3.43,4.50,2700,3500,3700,4900,0,16550,1175000,4,0,1,
234,L,1.90,3.46,4.24,4150,3900,4800,7850,13400,0,1170000,3,1,0,
233,X,1.82,3.73,4.25,8750,2150,2150,15900,0,9100,1165000,2,0,1,
232,L,1.87,3.34,4.35,1350,3100,3050,2500,10300,0,1160000,1,8,0,
231,F,1.84,3.50,4.21,9050,2600,2600,0,6400,10850,1155000,0,7,1,
230,L,1.89,3.34,4.08,2050,3250,3550,3850,10800,0,1150000,1,6,0,
229,F,1.84,3.60,4.06,3900,3500,4750,0,9100,9250,1145000,0,5,2,
228,F,1.85,3.60,4.08,5550,4000,5700,0,10400,13200,1140000,0,4,1,
227,L,1.84,3.30,4.60,9650,3100,2700,17750,10150,0,1135000,1,3,0,
226,F,1.81,3.31,4.35,3750,3850,4150,0,8800,7900,1130000,0,2,14,
225,F,1.80,3.51,4.36,5350,4100,5150,0,10250,12300,1125000,0,1,13,
224,X,1.82,3.45,4.11,4350,3800,4750,7900,0,19500,1120000,1,0,12,
223,F,1.92,3.51,4.07,5450,4200,5800,0,10450,13500,1115000,0,1,11,
222,X,1.86,3.36,4.68,4150,4150,4400,7700,0,20450,1110000,2,0,10,
221,X,1.82,3.65,4.01,10500,1900,1700,19100,0,6700,1105000,1,0,9,
220,F,1.89,3.51,4.02,9800,2000,1700,0,5000,5000,1100000,0,5,8,
219,F,1.85,3.38,4.52,9250,2850,2600,0,6750,11650,1095000,0,4,7,
218,F,1.82,3.41,4.42,9250,2550,2200,0,6100,9700,1090000,0,3,6,
217,F,1.84,3.70,4.19,2100,3000,3750,0,8000,5600,1085000,0,2,5,
216,F,1.81,3.42,4.42,9850,2950,2900,0,7100,12750,1080000,0,1,4,
215,X,1.87,3.53,4.15,1600,2950,3400,2950,0,14000,1075000,1,0,3,
214,F,1.93,3.34,4.04,3900,3850,4750,0,9000,9050,1070000,0,1,2,
213,X,1.80,3.74,4.02,3200,3150,4400,5750,0,17550,1065000,3,0,1,
212,L,1.89,3.31,4.58,4150,4200,4450,7800,13850,0,1060000,2,11,0,
211,L,1.86,3.59,4.21,9950,1950,1600,18500,6950,0,1055000,1,10,0,
210,F,1.83,3.62,4.03,8800,2300,2350,0,5900,9400,1050000,0,9,4,
209,F,1.93,3.32,4.32,2050,3400,3500,0,7850,5100,1045000,0,8,3,
208,F,1.90,3.49,4.17,8700,2800,3000,0,6950,12500,1040000,0,7,2,
207,F,1.89,3.59,4.06,3100,3350,4400,0,8650,7800,1035000,0,6,1,
206,L,1.82,3.38,4.08,4800,3950,4950,8700,13350,0,1030000,2,5,0,
205,L,1.90,3.49,4.03,8350,2500,2550,15850,8700,0,1025000,1,4,0,
204,F,1.89,3.50,4.23,2250,3250,3750,0,8050,5850,1020000,0,3,1,
203,L,1.83,3.83,4.06,4050,3350,5000,7400,12750,0,1015000,1,2,0,
202,F,1.83,3.74,4.16,5650,3900,5750,0,10650,13900,1010000,0,1,5,
201,X,1.89,3.34,4.23,4450,4100,4850,8400,0,20400,1005000,1,0,4,
200,F,1.80,3.43,4.16,6650,4450,5850,0,10800,14300,1000000,0,2,3,
199,F,1.87,3.66,4.05,7200,4450,6800,0,11750,17500,995000,0,1,2,
198,X,1.89,3.38,4.17,5300,4300,5400,10000,0,22450,990000,8,0,1,
197,L,1.90,3.54,4.11,6200,4400,6150,11750,15500,0,985000,7,3,0,
196,L,1.84,3.71,4.11,7500,4450,6850,13800,16400,0,980000,6,2,0,
195,L,1.87,3.60,4.09,8350,4900,7350,15600,17550,0,975000,5,1,0,
194,X,1.88,3.38,4.39,5900,4600,5550,11050,0,24300,970000,4,0,2,
193,X,1.97,3.33,4.02,4500,4150,5200,8850,0,20800,965000,3,0,1,
192,L,1.89,3.59,4.00,8500,2550,2900,16050,9150,0,960000,2,3,0,
191,L,1.82,3.88,4.03,2350,2850,4050,4250,11000,0,955000,1,2,0,
190,F,1.84,3.69,4.17,4300,3600,5000,0,9650,10750,950000,0,1,11,
189,X,1.84,3.70,4.06,10200,1900,1650,18750,0,6650,945000,1,0,10,
188,F,1.95,3.41,4.05,9250,2100,1650,0,5000,5000,940000,0,12,9,
187,F,1.83,3.75,4.18,10200,1850,1600,0,5000,5000,935000,0,11,8,
186,F,1.84,3.48,4.14,10300,2050,1600,0,5000,5000,930000,0,10,7,
185,F,1.87,3.40,4.09,10100,2100,1650,0,5000,5000,925000,0,9,6,
184,F,1.96,3.38,4.06,9200,2150,1650,0,5000,5000,920000,0,8,5,
183,F,1.81,3.70,4.34,9400,2600,2850,0,6900,12250,915000,0,7,4,
182,F,1.94,3.42,4.12,8050,2550,2500,0,6150,10150,910000,0,6,3,
181,F,1.90,3.43,4.30,2300,3350,3700,0,8050,5750,905000,0,5,2,
180,F,1.84,3.44,4.50,4250,4000,4550,0,9700,10400,900000,0,4,1,
179,L,1.88,3.50,4.06,8700,2650,2800,16350,9200,0,895000,1,3,0,
178,F,1.84,3.56,4.06,2900,3250,4150,0,8300,6750,890000,0,2,3,
177,F,1.87,3.47,4.07,4800,3950,5200,0,9750,11150,885000,0,1,2,
176,X,1.87,3.62,4.09,8450,2350,2450,15800,0,9900,880000,2,0,1,
175,L,1.87,3.40,4.35,1600,3150,3200,2950,10600,0,875000,1,3,0,
174,F,1.86,3.46,4.33,3700,3750,4400,0,9150,9000,870000,0,2,3,
173,F,1.86,3.30,4.34,5800,4600,5350,0,10550,13200,865000,0,1,2,
172,X,1.80,3.34,4.27,4700,4050,4700,8450,0,19950,860000,4,0,1,
171,L,1.82,3.54,4.59,5350,4250,5100,9700,15000,0,855000,3,1,0,
170,X,1.84,3.64,4.20,9150,2650,2950,16800,0,12250,850000,2,0,6,
169,X,1.80,3.54,4.19,1450,2900,3250,2600,0,13600,845000,1,0,5,
168,F,1.88,3.31,4.19,3900,3900,4500,0,8950,8700,840000,0,1,4,
167,X,1.85,3.58,4.28,8400,2100,1800,15500,0,7650,835000,1,0,3,
166,F,1.80,3.53,4.07,1750,2950,3450,0,7350,3900,830000,0,1,2,
165,X,1.86,3.53,4.31,1700,3050,3400,3150,0,14650,825000,2,0,1,
164,L,1.81,3.56,4.57,3400,3600,4150,6150,12800,0,820000,1,2,0,
163,F,1.81,3.62,4.46,5350,4050,5250,0,10600,13300,815000,0,1,13,
162,X,1.81,3.55,4.53,9450,2650,2550,17100,0,11550,810000,1,0,12,
161,F,1.82,3.63,4.41,9000,2350,2200,0,6100,9650,805000,0,3,11,
160,F,1.83,3.55,4.27,8700,2200,1900,0,5500,8050,800000,0,2,10,
159,F,1.83,3.71,4.04,1600,2750,3550,0,7450,4200,795000,0,1,9,
158,X,1.82,3.78,4.08,1800,2800,3650,3250,0,14850,790000,1,0,8,
157,F,1.84,3.31,4.43,4200,4050,4450,0,9350,9550,785000,0,1,7,
156,X,1.89,3.31,4.49,8450,2500,1900,15950,0,8500,780000,1,0,6,
155,F,1.82,3.30,4.99,1650,3450,2900,0,7850,4450,775000,0,1,5,
154,X,1.91,3.52,4.05,2150,3150,3800,4100,0,15300,770000,3,0,4,
153,X,1.80,3.63,4.43,2100,3100,3550,3750,0,15600,765000,2,0,3,
152,X,1.82,3.40,4.61,2350,3450,3450,4250,0,15850,760000,1,0,2,
151,F,1.81,3.56,4.56,4300,3850,4600,0,9800,10800,755000,0,3,1,
150,L,1.88,3.46,4.33,8850,2750,2650,16600,9400,0,750000,3,2,0,
149,L,1.84,3.53,4.32,2250,3200,3650,4100,11250,0,745000,2,1,0,
148,X,1.85,3.78,4.02,2250,2900,4000,4150,0,16000,740000,1,0,4,
147,F,1.81,3.67,4.18,9550,2700,3100,0,7100,12900,735000,0,10,3,
146,F,1.84,3.63,4.28,3100,3350,4250,0,8800,8100,730000,0,9,2,
145,F,1.81,3.44,4.04,5950,4200,5600,0,10150,12500,725000,0,8,1,
144,L,1.80,3.42,4.48,9750,2800,2600,17550,9500,0,720000,1,7,0,
143,F,1.83,3.32,4.45,3100,3700,3850,0,8550,7050,715000,0,6,2,
142,F,1.84,3.34,4.42,5100,4350,4900,0,10100,11650,710000,0,5,1,
141,L,1.89,3.41,4.10,8950,2950,3150,16900,9950,0,705000,1,4,0,
140,F,1.87,3.54,4.04,8650,2500,2600,0,6250,10400,700000,0,3,1,
139,L,1.81,3.52,4.11,1950,3000,3550,3500,10550,0,695000,1,2,0,
138,F,1.83,3.40,4.18,4250,3850,4650,0,9150,9300,690000,0,1,15,
137,X,1.92,3.40,4.07,8000,2350,2100,15350,0,8450,685000,1,0,14,
136,F,1.85,3.38,4.13,2000,3200,3500,0,7550,4400,680000,0,1,13,
135,X,1.90,3.34,4.29,1950,3300,3450,3700,0,14750,675000,1,0,12,
134,F,1.83,3.49,4.16,9400,2800,2950,0,6850,12150,670000,0,2,11,
133,F,1.82,3.37,4.22,3450,3650,4150,0,8600,7450,665000,0,1,10,
132,X,1.83,3.49,4.34,2800,3400,3900,5100,0,16800,660000,1,0,9,
131,F,1.90,3.36,4.39,4650,4250,4900,0,9950,11400,655000,0,2,8,
130,F,1.81,3.61,4.29,6450,4300,5900,0,11200,15250,650000,0,1,7,
129,X,1.83,3.41,4.03,9600,2950,3250,17550,0,13000,645000,1,0,6,
128,F,1.90,3.31,4.24,3450,3850,4250,0,8800,8000,640000,0,2,5,
127,F,1.86,3.62,4.07,5200,3900,5550,0,10100,12450,635000,0,1,4,
126,X,1.84,3.43,4.24,9050,2600,2450,16650,0,10350,630000,1,0,3,
125,F,1.89,3.43,4.25,2500,3400,3800,0,8150,6050,625000,0,25,2,
124,F,1.85,3.46,4.16,4650,3950,5000,0,9650,10750,620000,0,24,1,
123,L,1.88,3.46,4.12,8700,2650,2650,16350,9050,0,615000,1,23,0,
122,F,1.84,3.55,4.07,2750,3250,4050,0,8200,6400,610000,0,22,2,
121,F,1.80,3.33,4.38,4950,4200,4750,0,9750,10800,605000,0,21,1,
120,L,1.87,3.32,4.49,9950,2200,1450,18600,7200,0,600000,1,20,0,
119,F,1.84,3.34,4.35,10300,2150,1500,0,5000,5000,595000,0,19,10,
118,F,1.82,3.46,4.63,10350,2050,1400,0,5000,5000,590000,0,18,9,
117,F,1.86,3.48,4.29,10000,2050,1550,0,5000,5000,585000,0,17,8,
116,F,1.84,3.58,4.02,10300,1950,1700,0,5000,5000,580000,0,16,7,
115,F,1.91,3.35,4.10,9700,2150,1650,0,5000,5000,575000,0,15,6,
114,F,1.82,3.49,4.69,10350,2050,1400,0,5000,5000,570000,0,14,5,
113,F,1.83,3.38,4.51,9550,2900,2650,0,6800,11850,565000,0,13,4,
112,F,1.80,3.72,4.40,9150,2300,2250,0,6150,9850,560000,0,12,3,
111,F,1.80,3.54,4.55,2100,3200,3450,0,8100,5650,555000,0,11,2,
110,F,1.85,3.50,4.19,9300,2900,3150,0,7150,13150,550000,0,10,1,
109,L,1.82,3.35,4.28,2950,3550,3850,5350,11800,0,545000,1,9,0,
108,F,1.86,3.33,4.15,5000,4200,5100,0,9750,11050,540000,0,8,1,
107,L,1.86,3.40,4.44,10000,2100,1500,18600,7100,0,535000,1,7,0,
106,F,1.83,3.45,4.17,10450,2050,1600,0,5000,5000,530000,0,6,13,
105,F,1.84,3.68,4.05,10200,1900,1650,0,5000,5000,525000,0,5,12,
104,F,1.85,3.50,4.18,9100,2700,2850,0,6750,11850,520000,0,4,11,
103,F,1.80,3.55,4.18,9250,2400,2350,0,6050,9700,515000,0,3,10,
102,F,1.83,3.48,4.62,1950,3250,3350,0,8050,5350,510000,0,2,9,
101,F,1.80,3.42,4.07,5000,3950,5050,0,9500,10550,505000,0,1,8,
100,X,1.88,3.53,4.17,9800,2000,1600,18400,0,6600,500000,1,0,7,
99,F,1.82,3.64,4.09,10450,1900,1650,0,5000,5000,495000,0,12,6,
98,F,1.86,3.54,4.18,10000,2000,1600,0,5000,5000,490000,0,11,5,
97,F,1.90,3.62,4.05,1550,2850,3500,0,7450,4100,485000,0,10,4,
96,F,1.87,3.56,4.01,8750,2600,2900,0,6550,11500,480000,0,9,3,
95,F,1.82,3.37,4.18,3200,3550,4050,0,8350,6800,475000,0,8,2,
94,F,1.86,3.46,4.18,4800,4000,5100,0,9800,11300,470000,0,7,1,
93,L,1.81,3.54,4.44,10500,2000,1500,19000,7000,0,465000,1,6,0,
92,F,1.81,3.42,4.01,10900,2100,1700,0,5000,5000,460000,0,5,10,
91,F,1.86,3.62,4.07,8800,2550,2900,0,6650,11750,455000,0,4,9,
90,F,1.86,3.33,4.33,3050,3650,3950,0,8500,7000,450000,0,3,8,
89,F,1.81,3.54,4.04,5350,3900,5400,0,9850,11700,445000,0,2,7,
88,F,1.83,3.60,4.22,6350,4300,5950,0,11100,15050,440000,0,1,6,
87,X,1.82,3.37,4.51,9800,3000,2750,17800,0,12400,435000,1,0,5,
86,F,1.89,3.55,4.01,3350,3450,4500,0,8700,8000,430000,0,2,4,
85,F,1.80,3.69,4.07,5250,3750,5450,0,10050,12150,425000,0,1,3,
84,X,1.86,3.42,4.34,3900,3850,4500,7250,0,19500,420000,5,0,2,
83,X,1.85,3.35,4.13,3550,3700,4300,6550,0,17750,415000,4,0,1,
82,L,1.89,3.36,4.42,4350,4150,4700,8200,13900,0,410000,3,4,0,
81,L,1.90,3.35,4.36,8700,2800,2550,16500,9300,0,405000,2,3,0,
80,L,1.91,3.48,4.05,2100,3150,3750,4000,10950,0,400000,1,2,0,
79,F,1.83,3.68,4.05,4200,3500,4950,0,9300,9900,395000,0,1,5,
78,X,1.88,3.62,4.04,3250,3350,4500,6100,0,18150,390000,3,0,4,
77,X,1.90,3.48,4.23,2800,3450,4050,5300,0,17100,385000,2,0,3,
76,X,1.83,3.59,4.35,2600,3250,3900,4750,0,16800,380000,1,0,2,
75,F,1.82,3.40,4.52,4850,4200,4750,0,10000,11300,375000,0,4,1,
74,L,1.90,3.53,4.10,8750,2850,3200,16600,9950,0,370000,1,3,0,
73,F,1.84,3.58,4.02,8900,2450,2650,0,6300,10650,365000,0,2,1,
72,L,1.85,3.37,4.36,1850,3250,3300,3400,10900,0,360000,3,1,0,
71,X,1.83,3.54,4.24,2000,3100,3550,3650,0,15050,355000,2,0,10,
70,X,1.81,3.31,4.73,2200,3500,3250,3950,0,15350,350000,1,0,9,
69,F,1.87,3.46,4.20,4450,3950,4900,0,9600,10550,345000,0,1,8,
68,X,1.81,3.41,4.76,10450,2100,1350,18900,0,6350,340000,1,0,7,
67,F,1.80,3.39,4.09,9400,2500,2300,0,5900,9300,335000,0,4,6,
66,F,1.80,3.40,4.70,1950,3350,3200,0,7950,4950,330000,0,3,5,
65,F,1.82,3.65,4.12,4350,3600,4950,0,9450,10250,325000,0,2,4,
64,F,1.83,3.43,4.12,6400,4450,5850,0,10700,14050,320000,0,1,3,
63,X,1.82,3.74,4.04,4500,3500,5150,8150,0,20750,315000,1,0,2,
62,F,1.90,3.50,4.18,5800,4350,5850,0,10800,14350,310000,0,2,1,
61,L,1.86,3.33,4.05,7200,4800,6350,13350,15950,0,305000,5,1,0,
60,X,1.83,3.56,4.24,9500,2850,3100,17350,0,13100,300000,4,0,1,
59,L,1.84,3.80,4.06,3000,3100,4400,5500,11700,0,295000,3,5,0,
58,L,1.81,3.64,4.43,4550,3800,4850,8200,13750,0,290000,2,4,0,
57,L,1.82,3.37,4.83,9500,2750,2200,17250,9200,0,285000,1,3,0,
56,F,1.83,3.38,4.13,3050,3500,4000,0,8250,6450,280000,0,2,8,
55,F,1.86,3.54,4.19,4500,3850,5000,0,9750,10950,275000,0,1,7,
54,X,1.83,3.44,4.20,10450,2050,1600,19100,0,6600,270000,1,0,6,
53,F,1.80,3.53,4.70,9150,2300,1800,0,5700,8400,265000,0,4,5,
52,F,1.97,3.37,4.07,1950,3250,3600,0,7650,4650,260000,0,3,4,
51,F,1.84,3.37,4.69,3750,4000,4150,0,9400,9300,255000,0,2,3,
50,F,1.82,3.42,4.27,6200,4450,5600,0,10700,13850,250000,0,1,2,
49,X,1.81,3.47,4.36,4600,3950,4750,8300,0,20650,245000,3,0,1,
48,L,1.89,3.45,4.32,8700,2700,2600,16400,9200,0,240000,2,3,0,
47,L,1.86,3.61,4.09,2200,3050,3800,4050,10950,0,235000,1,2,0,
46,F,1.89,3.32,4.22,4400,4100,4800,0,9450,10100,230000,0,1,17,
45,X,1.89,3.51,4.25,9650,2000,1550,18200,0,6550,225000,1,0,16,
44,F,1.81,3.68,4.38,10400,1900,1500,0,5000,5000,220000,0,5,15,
43,F,1.95,3.36,4.13,1600,3150,3350,0,7350,3800,215000,0,4,14,
42,F,1.80,3.50,4.71,9650,2700,2400,0,6650,11150,210000,0,3,13,
41,F,1.84,3.51,4.47,2650,3400,3800,0,8500,6900,205000,0,2,12,
40,F,1.86,3.62,4.17,4700,3800,5200,0,9950,11650,200000,0,1,11,
39,X,1.89,3.39,4.21,8550,2600,2450,16150,0,10250,195000,1,0,10,
38,F,1.86,3.37,4.20,2650,3450,3800,0,8100,5900,190000,0,2,9,
37,F,1.90,3.32,4.03,4800,4150,5150,0,9550,10650,185000,0,1,8,
36,X,1.86,3.37,4.49,10000,2150,1450,18600,0,6450,180000,1,0,7,
35,F,1.80,3.31,4.21,11000,2200,1600,0,5000,5000,175000,0,5,6,
34,F,1.95,3.36,4.11,1750,3200,3450,0,7500,4150,170000,0,4,5,
33,F,1.80,3.85,4.15,9200,2350,2800,0,6650,11550,165000,0,3,4,
32,F,1.81,3.38,4.69,2750,3600,3600,0,8550,6850,160000,0,2,3,
31,F,1.87,3.45,4.44,4700,4150,4900,0,10100,11700,155000,0,1,2,
30,X,1.80,3.42,4.41,9450,2550,2250,17000,0,9900,150000,2,0,1,
29,L,1.83,3.30,4.85,1550,3350,2900,2800,11000,0,145000,1,5,0,
28,F,1.95,3.36,4.01,4000,3900,4900,0,9200,9550,140000,0,4,2,
27,F,1.85,3.53,4.29,5500,4200,5450,0,10550,13300,135000,0,3,1,
26,L,1.94,3.37,4.13,6400,4750,6250,12400,16000,0,130000,1,2,0,
25,F,1.84,3.31,4.65,7750,5400,6100,0,12400,18350,125000,0,1,5,
24,X,1.96,3.35,4.01,5650,4500,5900,11050,0,23600,120000,2,0,4,
23,X,1.90,3.56,4.03,4200,3700,5050,7950,0,20250,115000,1,0,3,
22,F,1.82,3.79,4.08,5800,3850,5900,0,10650,13950,110000,0,1,2,
21,X,1.80,3.35,4.93,4400,4250,4250,7900,0,20800,105000,3,0,1,
20,L,1.86,3.50,4.06,6200,4300,6000,11500,15000,0,100000,2,1,0,
19,X,1.81,3.50,4.36,9550,2700,2700,17250,0,11700,95000,1,0,4,
