event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
247,L,1.86,3.41,4.06,4900,4050,5150,9100,13700,0,1235000,2,4,0,
246,L,1.83,3.57,4.29,9050,2500,2500,16550,8850,0,1230000,1,3,0,
245,F,1.83,3.40,4.30,8950,2400,2050,0,5750,8700,1225000,0,2,6,
244,F,1.83,3.45,4.16,2050,3150,3550,0,7700,4700,1220000,0,1,5,
243,X,1.84,3.35,4.05,2300,3250,3650,4200,0,14650,1215000,2,0,4,
242,X,1.83,3.72,4.16,1900,2900,3650,3450,0,15150,1210000,1,0,3,
241,F,1.80,3.39,4.78,3950,4000,4150,0,9550,9750,1205000,0,1,2,
240,X,1.84,3.30,4.50,8950,2500,1950,16450,0,8700,1200000,2,0,1,
239,L,1.80,3.48,4.54,1200,3000,2950,2150,10350,0,1195000,1,4,0,
238,F,1.83,3.74,4.06,8950,2400,2800,0,6500,11250,1190000,0,3,4,
237,F,1.86,3.35,4.58,2650,3600,3650,0,8400,6550,1185000,0,2,3,
236,F,1.85,3.51,4.34,4650,4000,4950,0,9950,11350,1180000,0,1,2,
235,X,1.95,3.33,4.21,3700,3950,4550,7200,0,19150,1175000,4,0,1,
234,L,1.81,3.53,4.04,5450,3950,5450,9850,13900,0,1170000,3,1,0,
233,X,1.86,3.56,4.04,8700,2450,2550,16150,0,10300,1165000,2,0,1,
232,L,1.86,3.77,4.03,1850,2800,3750,3400,10550,0,1160000,1,8,0,
231,F,1.94,3.45,4.00,4000,3800,4950,0,9250,9800,1155000,0,7,1,
230,L,1.85,3.34,4.01,8750,2400,2050,16150,7950,0,1150000,1,6,0,
229,F,1.82,3.35,4.72,1600,3300,3000,0,7650,4050,1145000,0,5,2,
228,F,1.84,3.39,4.48,9450,2900,2650,0,6850,11850,1140000,0,4,1,
227,L,1.83,3.31,4.80,2300,3600,3300,4200,11850,0,1135000,1,3,0,
226,F,1.81,3.53,4.07,5000,3850,5200,0,9700,11050,1130000,0,2,14,
225,F,1.85,3.30,4.75,5900,4850,5150,0,11150,14400,1125000,0,1,13,
224,X,1.81,3.52,4.48,4850,4050,4850,8750,0,21650,1120000,1,0,12,
223,F,1.89,3.43,4.14,6600,4650,6200,0,11250,15650,1115000,0,1,11,
222,X,1.89,3.33,4.05,5050,4200,5250,9500,0,21200,1110000,2,0,10,
221,X,1.82,3.46,4.24,10500,2050,1550,19100,0,6550,1105000,1,0,9,
220,F,1.82,3.44,4.31,10500,2050,1550,0,5000,5000,1100000,0,5,8,
219,F,1.81,3.37,4.63,9200,2450,1900,0,5750,8650,1095000,0,4,7,
218,F,1.88,3.48,4.04,2050,3100,3700,0,7650,4850,1090000,0,3,6,
217,F,1.84,3.38,4.59,9450,2900,2600,0,6900,11900,1085000,0,2,5,
216,F,1.81,3.56,4.06,3400,3400,4350,0,8600,7600,1080000,0,1,4,
215,X,1.85,3.55,4.37,2650,3350,3900,4900,0,16950,1075000,1,0,3,
214,F,1.87,3.33,4.46,4800,4300,4850,0,10000,11500,1070000,0,1,2,
213,X,1.82,3.80,4.00,3950,3300,4900,7150,0,19500,1065000,3,0,1,
212,L,1.80,3.42,4.10,5450,4100,5250,9800,13950,0,1060000,2,11,0,
211,L,1.83,3.57,4.00,10450,1950,1700,19100,6950,0,1055000,1,10,0,
210,F,1.85,3.45,4.30,8900,2550,2400,0,6200,10200,1050000,0,9,4,
209,F,1.92,3.32,4.33,8100,2450,1950,0,5650,8350,1045000,0,8,3,
208,F,1.87,3.34,4.34,1900,3300,3350,0,7650,4400,1040000,0,7,2,
207,F,1.82,3.39,4.65,3850,3950,4200,0,9350,9350,1035000,0,6,1,
206,L,1.85,3.37,4.67,8800,2450,1850,16250,8250,0,1030000,2,5,0,
205,L,1.81,3.67,4.26,1300,2800,3250,2350,10200,0,1025000,1,4,0,
204,F,1.82,3.59,4.20,9250,2550,2700,0,6550,11300,1020000,0,3,1,
203,L,1.85,3.61,4.01,2300,3050,3900,4250,10900,0,1015000,1,2,0,
202,F,1.88,3.56,4.03,4250,3700,5000,0,9350,10150,1010000,0,1,5,
201,X,1.83,3.33,4.21,8950,2400,1950,16350,0,8150,1005000,1,0,4,
200,F,1.87,3.51,4.02,1800,3000,3550,0,7500,4250,1000000,0,2,3,
199,F,1.80,3.35,4.51,9900,2900,2550,0,6700,11500,995000,0,1,2,
198,X,1.81,3.55,4.51,1200,2950,3000,2150,0,13500,990000,8,0,1,
197,L,1.83,3.36,4.46,3100,3650,3900,5650,12250,0,985000,7,3,0,
196,L,1.86,3.39,4.15,4550,4000,4900,8450,13500,0,980000,6,2,0,
195,L,1.85,3.54,4.21,5550,4150,5550,10250,14650,0,975000,5,1,0,
194,X,1.90,3.37,4.27,4250,4050,4750,8050,0,20150,970000,4,0,2,
193,X,1.85,3.60,4.07,8550,2250,2250,15800,0,9100,965000,3,0,1,
192,L,1.86,3.55,4.04,1400,2850,3350,2600,10050,0,960000,2,3,0,
191,L,1.94,3.41,4.12,2800,3500,4100,5400,11850,0,955000,1,2,0,
190,F,1.85,3.46,4.15,4900,4000,5150,0,9800,11300,950000,0,1,11,
189,X,1.80,3.31,4.55,10850,2200,1450,19500,0,6450,945000,1,0,10,
188,F,1.85,3.37,4.40,10200,2150,1500,0,5000,5000,940000,0,12,9,
187,F,1.80,3.41,4.58,10650,2100,1400,0,5000,5000,935000,0,11,8,
186,F,1.86,3.47,4.24,10000,2050,1550,0,5000,5000,930000,0,10,7,
185,F,1.84,3.34,4.33,10400,2150,1550,0,5000,5000,925000,0,9,6,
184,F,1.81,3.37,4.32,10750,2150,1550,0,5000,5000,920000,0,8,5,
183,F,1.89,3.50,4.07,3846100,1182800,2245200,0,2956900,9127900,915000,0,7,4,
182,F,1.85,3.47,4.22,3223250,984600,1760150,0,2431850,7417750,910000,0,6,3,
181,F,1.90,3.45,4.05,2574250,808550,1513250,0,1980900,6118550,905000,0,5,2,
180,F,1.82,3.53,4.51,2130450,654000,1097950,0,1654500,4941700,900000,0,4,1,
179,L,1.82,3.58,4.28,1926000,559500,1024800,3505300,2002950,0,895000,1,3,0,
178,F,1.90,3.33,4.31,1497400,512650,840000,0,1194450,3610300,890000,0,2,3,
177,F,1.82,3.39,4.31,1346250,413800,695100,0,988900,2985850,885000,0,1,2,
176,X,1.81,3.76,4.17,804900,217400,439550,1456850,0,1832800,880000,2,0,1,
175,L,1.94,3.31,4.02,649150,221750,393450,1259350,733900,0,875000,1,3,0,
174,F,1.82,3.73,4.17,559300,154750,308850,0,422450,1277900,870000,0,2,3,
173,F,1.83,3.40,4.61,448800,148700,228800,0,356850,1044650,865000,0,1,2,
172,X,1.81,3.35,4.07,299000,89500,157650,541150,0,641550,860000,4,0,1,
171,L,1.90,3.51,4.14,228300,74200,136250,433750,260400,0,855000,3,1,0,
170,X,1.81,3.38,4.42,149950,48950,77500,271400,0,342550,850000,2,0,6,
169,X,1.86,3.47,4.38,87650,30450,49900,163000,0,218550,845000,1,0,5,
168,F,1.88,3.64,4.07,74950,24350,46600,0,64200,179600,840000,0,1,4,
167,X,1.83,3.49,4.37,47700,17100,27450,87250,0,119950,835000,1,0,3,
166,F,1.85,3.37,4.25,42650,16050,25200,0,37950,97050,830000,0,1,2,
165,X,1.84,3.37,4.40,26550,11150,16150,48850,0,70950,825000,2,0,1,
164,L,1.90,3.35,4.39,23700,10800,15500,45000,36150,0,820000,1,2,0,
163,F,1.82,3.58,4.46,22750,9350,14300,0,24050,53700,815000,0,1,13,
162,X,1.84,3.47,4.40,15150,7300,10400,27850,0,45600,810000,1,0,12,
161,F,1.86,3.49,4.03,15650,7100,11350,0,17600,35600,805000,0,3,11,
160,F,1.87,3.51,4.29,14200,7000,10350,0,17450,34400,800000,0,2,10,
159,F,1.83,3.48,4.59,14100,7100,9600,0,17600,33900,795000,0,1,9,
158,X,1.84,3.34,4.44,10150,6000,7500,18650,0,33250,790000,1,0,8,
157,F,1.83,3.35,4.39,11150,6200,8050,0,14500,25200,785000,0,1,7,
156,X,1.84,3.37,4.18,7800,5000,6550,14350,0,27300,780000,1,0,6,
155,F,1.88,3.42,4.30,8200,5250,6950,0,12700,19850,775000,0,1,5,
154,X,1.81,3.63,4.33,6050,4200,5700,10950,0,24650,770000,3,0,4,
153,X,1.81,3.54,4.43,9650,2800,2850,17450,0,12500,765000,2,0,3,
152,X,1.87,3.44,4.36,1500,3100,3200,2800,0,13850,760000,1,0,2,
151,F,1.90,3.53,4.00,8500,2650,2900,0,6600,11500,755000,0,3,1,
150,L,1.80,3.34,4.18,2350,3300,3550,4200,11000,0,750000,3,2,0,
149,L,1.85,3.31,4.49,3400,3850,4000,6250,12700,0,745000,2,1,0,
148,X,1.80,3.79,4.08,8650,1900,1800,15550,0,7250,740000,1,0,4,
147,F,1.81,3.60,4.33,1200,2850,3100,0,7300,3350,735000,0,10,3,
146,F,1.82,3.31,4.15,9600,2850,2700,0,6500,11050,730000,0,9,2,
145,F,1.84,3.74,4.13,8550,2150,2200,0,5800,9050,725000,0,8,1,
144,L,1.82,3.46,4.21,1350,2950,3150,2450,10200,0,720000,1,7,0,
143,F,1.85,3.51,4.14,8950,2600,2650,0,6450,10900,715000,0,6,2,
142,F,1.80,3.33,4.54,9450,2550,1950,0,5850,8850,710000,0,5,1,
141,L,1.81,3.84,4.11,1450,2650,3500,2600,10150,0,705000,1,4,0,
140,F,1.96,3.33,4.09,3850,3950,4700,0,9100,9150,700000,0,3,1,
139,L,1.83,3.76,4.20,8600,2100,2100,15700,7850,0,695000,1,2,0,
138,F,1.85,3.31,4.70,1800,3400,3100,0,7800,4550,690000,0,1,15,
137,X,1.83,3.31,4.25,2350,3400,3550,4300,0,14950,685000,1,0,14,
136,F,1.81,3.72,4.29,3900,3500,4650,0,9400,9800,680000,0,1,13,
135,X,1.81,3.40,4.73,9100,2350,1750,16450,0,8100,675000,1,0,12,
134,F,1.84,3.67,4.09,1700,2850,3550,0,7550,4400,670000,0,2,11,
133,F,1.82,3.77,4.18,9100,2450,2800,0,6700,11700,665000,0,1,10,
132,X,1.81,3.49,4.69,1150,3000,2900,2050,0,13550,660000,1,0,9,
131,F,1.86,3.57,4.10,3750,3550,4650,0,9050,9050,655000,0,2,8,
130,F,1.82,3.44,4.24,5800,4300,5450,0,10400,13050,650000,0,1,7,
129,X,1.80,3.30,4.49,9750,2800,2350,17550,0,10450,645000,1,0,6,
128,F,1.94,3.46,4.03,2600,3350,4050,0,8150,6300,640000,0,2,5,
127,F,1.84,3.38,4.61,4350,4150,4500,0,9800,10600,635000,0,1,4,
126,X,1.87,3.39,4.22,8700,2550,2300,16250,0,9650,630000,1,0,3,
125,F,1.86,3.55,4.31,2050,3150,3600,0,7950,5450,625000,0,25,2,
124,F,1.84,3.46,4.53,4050,3950,4450,0,9650,10150,620000,0,24,1,
123,L,1.86,3.45,4.43,8850,2600,2350,16450,8900,0,615000,1,23,0,
122,F,1.95,3.39,4.06,2550,3400,4000,0,8100,6100,610000,0,22,2,
121,F,1.92,3.33,4.30,4300,4150,4800,0,9650,10550,605000,0,21,1,
120,L,1.91,3.41,4.16,9600,2100,1600,18300,7100,0,600000,1,20,0,
119,F,1.83,3.48,4.34,10350,2050,1500,0,5000,5000,595000,0,19,10,
118,F,1.81,3.41,4.74,10450,2100,1350,0,5000,5000,590000,0,18,9,
117,F,1.82,3.56,4.00,10650,2000,1700,0,5000,5000,585000,0,17,8,
116,F,1.81,3.42,4.48,10600,2100,1450,0,5000,5000,580000,0,16,7,
115,F,1.87,3.32,4.22,10150,2200,1600,0,5000,5000,575000,0,15,6,
114,F,1.85,3.37,4.27,10250,2150,1550,0,5000,5000,570000,0,14,5,
113,F,1.93,3.42,4.01,7950,2350,2150,0,5600,8500,565000,0,13,4,
112,F,1.84,3.48,4.55,8500,2100,1500,0,5150,6800,560000,0,12,3,
111,F,1.92,3.32,4.26,1400,3150,3100,0,7250,3200,555000,0,11,2,
110,F,1.90,3.34,4.16,8700,2800,2650,0,6450,10900,550000,0,10,1,
109,L,1.88,3.63,4.06,2050,3000,3800,3850,10850,0,545000,1,9,0,
108,F,1.81,3.35,4.99,3850,4150,3950,0,9650,9700,540000,0,8,1,
107,L,1.85,3.67,4.16,10000,1900,1600,18500,6900,0,535000,1,7,0,
106,F,1.83,3.47,4.05,10500,2050,1650,0,5000,5000,530000,0,6,13,
105,F,1.81,3.45,4.44,10600,2050,1500,0,5000,5000,525000,0,5,12,
104,F,1.83,3.41,4.28,9650,3000,3050,0,7150,13000,520000,0,4,11,
103,F,1.81,3.76,4.22,9100,2350,2550,0,6400,10700,515000,0,3,10,
102,F,1.86,3.32,4.71,2400,3600,3450,0,8350,6200,510000,0,2,9,
101,F,1.91,3.53,4.03,4650,3900,5300,0,9750,11350,505000,0,1,8,
100,X,1.81,3.32,4.46,10700,2200,1450,19350,0,6450,500000,1,0,7,
99,F,1.88,3.41,4.33,9850,2100,1550,0,5000,5000,495000,0,12,6,
98,F,1.95,3.38,4.05,9300,2150,1650,0,5000,5000,490000,0,11,5,
97,F,1.87,3.36,4.39,1300,3100,3000,0,7250,3100,485000,0,10,4,
96,F,1.82,3.83,4.01,8950,2300,2750,0,6400,10950,480000,0,9,3,
95,F,1.81,3.54,4.32,2550,3250,3800,0,8250,6350,475000,0,8,2,
94,F,1.90,3.33,4.10,4850,4200,5150,0,9700,11100,470000,0,7,1,
93,L,1.83,3.69,4.17,10250,1900,1600,18750,6900,0,465000,1,6,0,
92,F,1.81,3.63,4.26,10500,1950,1550,0,5000,5000,460000,0,5,10,
91,F,1.87,3.30,4.58,82950,31650,45500,0,72700,198350,455000,0,4,9,
90,F,1.83,3.47,4.54,73400,25800,40100,0,63650,171900,450000,0,3,8,
89,F,1.81,3.55,4.19,67800,21650,38250,0,55200,150250,445000,0,2,7,
88,F,1.81,3.65,4.27,56550,18300,32500,0,48450,128750,440000,0,1,6,
87,X,1.89,3.36,4.42,33500,14100,20700,63300,0,91400,435000,1,0,5,
86,F,1.87,3.51,4.21,31000,12050,19900,0,30200,73700,430000,0,2,4,
85,F,1.89,3.33,4.46,27150,12100,17050,0,28100,65900,425000,0,1,3,
84,X,1.86,3.43,4.38,18150,8450,12150,33750,0,53200,420000,5,0,2,
83,X,1.83,3.62,4.28,12250,6000,9150,22400,0,39100,415000,4,0,1,
82,L,1.86,3.30,4.58,12250,6950,8550,22750,22900,0,410000,3,4,0,
81,L,1.85,3.39,4.11,13150,6550,9600,24300,22200,0,405000,2,3,0,
80,L,1.80,3.34,4.83,12450,6900,8050,22400,23000,0,400000,1,2,0,
79,F,1.83,3.60,4.31,12900,6250,9450,0,16250,30600,395000,0,1,5,
78,X,1.81,3.53,4.11,9350,5100,7450,16900,0,30500,390000,3,0,4,
77,X,1.83,3.41,4.59,6100,4650,5400,11150,0,24700,385000,2,0,3,
76,X,1.80,3.55,4.66,9850,2850,2750,17700,0,12750,380000,1,0,2,
75,F,1.83,3.58,4.32,3300,3450,4250,0,8900,8300,375000,0,4,1,
74,L,1.88,3.45,4.02,8200,2200,1950,15400,7550,0,370000,1,3,0,
73,F,1.80,3.48,4.44,1450,3050,3100,0,7450,3700,365000,0,2,1,
72,L,1.84,3.80,4.11,3250,3200,4500,5950,12100,0,360000,3,1,0,
71,X,1.85,3.32,4.21,3200,3650,4050,5900,0,16950,355000,2,0,10,
70,X,1.88,3.32,4.07,2800,3500,3950,5250,0,16050,350000,1,0,9,
69,F,1.93,3.32,4.17,4450,4150,4950,0,9600,10600,345000,0,1,8,
68,X,1.86,3.60,4.10,10000,1950,1650,18600,0,6650,340000,1,0,7,
67,F,1.84,3.47,4.21,9150,2650,2650,0,6500,11150,335000,0,4,6,
66,F,1.83,3.40,4.52,9050,2500,2050,0,5900,9100,330000,0,3,5,
65,F,1.80,3.78,4.08,8700,1950,1900,0,5350,7600,325000,0,2,4,
64,F,1.80,3.41,4.16,1700,3050,3300,0,7350,3700,320000,0,1,3,
63,X,1.90,3.39,4.25,1800,3200,3400,3400,0,14350,315000,1,0,2,
62,F,1.85,3.51,4.47,9150,2750,2650,0,6800,11750,310000,0,2,1,
61,L,1.81,3.41,4.08,2600,3300,3800,4700,11200,0,305000,5,1,0,
60,X,1.82,3.34,4.32,2400,3400,3550,4350,0,15200,300000,4,0,1,
59,L,1.80,3.56,4.35,3750,3600,4400,6750,12750,0,295000,3,5,0,
58,L,1.81,3.47,4.09,5450,4050,5350,9850,13950,0,290000,2,4,0,
57,L,1.82,3.32,4.86,9500,2750,2100,17250,9050,0,285000,1,3,0,
56,F,1.93,3.34,4.06,2700,3500,4000,0,8100,6150,280000,0,2,8,
55,F,1.87,3.35,4.11,4800,4100,5050,0,9600,10650,275000,0,1,7,
54,X,1.86,3.54,4.21,10000,2000,1600,18600,0,6600,270000,1,0,6,
53,F,1.83,3.49,4.58,9400,2800,2600,0,6850,11800,265000,0,4,5,
52,F,1.82,3.35,4.64,3050,3750,3750,0,8700,7350,260000,0,3,4,
51,F,1.83,3.55,4.43,4900,4050,5000,0,10200,12100,255000,0,2,3,
50,F,1.90,3.48,4.07,6700,4600,6400,0,11300,16000,250000,0,1,2,
49,X,1.84,3.65,4.26,4850,3850,5200,8900,0,22000,245000,3,0,1,
48,L,1.93,3.35,4.05,8700,3050,3250,16750,10150,0,240000,2,3,0,
47,L,1.96,3.31,4.23,2650,3600,3900,5150,11850,0,235000,1,2,0,
46,F,1.81,3.84,4.14,4400,3450,5100,0,9700,11050,230000,0,1,17,
45,X,1.84,3.35,4.30,10400,2150,1550,19100,0,6550,225000,1,0,16,
44,F,1.86,3.51,4.23,9950,2000,1550,0,5000,5000,220000,0,5,15,
43,F,1.81,3.78,4.17,1050,2650,3200,0,7250,3300,215000,0,4,14,
42,F,1.85,3.48,4.00,8950,2600,2750,0,6400,10950,210000,0,3,13,
41,F,1.81,3.34,4.61,2700,3600,3550,0,8350,6250,205000,0,2,12,
40,F,1.92,3.31,4.25,4700,4300,5000,0,9850,11200,200000,0,1,11,
39,X,1.87,3.66,4.12,8450,2350,2500,15800,0,10250,195000,1,0,10,
38,F,1.81,3.35,4.02,3050,3450,4000,0,8000,5950,190000,0,2,9,
37,F,1.83,3.44,4.11,4700,3900,5000,0,9500,10450,185000,0,1,8,
36,X,1.87,3.34,4.54,9900,2150,1450,18500,0,6450,180000,1,0,7,
35,F,1.95,3.31,4.04,9350,2200,1650,0,5000,5000,175000,0,5,6,
34,F,1.96,3.37,4.11,7500,2200,1800,0,5200,7250,170000,0,4,5,
33,F,1.84,3.40,4.38,1350,3050,3050,0,7300,3350,165000,0,3,4,
32,F,1.81,3.61,4.40,3400,3500,4250,0,9050,8550,160000,0,2,3,
31,F,1.82,3.43,4.23,5800,4300,5450,0,10400,12950,155000,0,1,2,
30,X,1.82,3.43,4.24,4400,3900,4700,8000,0,19900,150000,2,0,1,
29,L,1.83,3.47,4.64,8950,2400,1950,16350,8250,0,145000,1,5,0,
28,F,1.82,3.71,4.20,1850,2900,3600,0,7800,5000,140000,0,4,2,
27,F,1.80,3.56,4.64,3750,3750,4250,0,9500,9700,135000,0,3,1,
26,L,1.81,3.46,4.45,5600,4300,5200,10100,14850,0,130000,1,2,0,
25,F,1.82,3.79,4.17,6900,4200,6450,0,11600,16800,125000,0,1,5,
24,X,1.84,3.42,4.03,5500,4150,5450,10100,0,21850,120000,2,0,4,
23,X,1.90,3.57,4.08,8350,2500,2600,15850,0,10500,115000,1,0,3,
22,F,1.83,3.53,4.38,2350,3250,3700,0,8150,6050,110000,0,1,2,
21,X,1.88,3.47,4.15,2450,3300,3850,4600,0,15900,105000,3,0,1,
20,L,1.89,3.47,4.04,3900,3700,4750,7350,12750,0,100000,2,1,0,
19,X,1.88,3.42,4.32,8300,2300,1800,15600,0,7750,95000,1,0,4,
