event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
337,X,1.84,3.54,4.21,33750,12450,20900,62100,0,87850,1685000,1,0,2,
336,F,1.82,3.87,4.01,30450,10000,19950,0,28600,69900,1680000,0,2,1,
335,L,1.96,3.35,4.02,25800,11350,18400,50550,38000,0,1675000,2,1,0,
334,X,1.83,3.53,4.02,17850,7450,12350,32650,0,49500,1670000,1,0,27,
333,F,1.80,3.38,4.35,17150,7800,10900,0,18550,37400,1665000,0,2,26,
332,F,1.92,3.32,4.24,15150,7850,11050,0,18200,36850,1660000,0,1,25,
331,X,1.88,3.47,4.36,10150,5850,8050,19050,0,34950,1655000,1,0,24,
330,F,1.80,3.58,4.11,12100,5750,8900,0,14750,26550,1650000,0,2,23,
329,F,1.81,3.88,4.02,11800,5200,9350,0,14950,27450,1645000,0,1,22,
328,X,1.84,3.38,4.43,7950,5200,6450,14600,0,28450,1640000,2,0,21,
327,X,1.88,3.50,4.27,5600,4300,5600,10500,0,23850,1635000,1,0,20,
326,F,1.81,3.67,4.16,7450,4450,6550,0,11750,17200,1630000,0,2,19,
325,F,1.83,3.43,4.32,8650,5250,6900,0,12650,19750,1625000,0,1,18,
324,X,1.81,3.66,4.27,6050,4150,5750,10950,0,24550,1620000,2,0,17,
323,X,1.93,3.35,4.04,8700,3050,3250,16750,0,13000,1615000,1,0,16,
322,F,1.87,3.44,4.19,3400,3600,4350,0,8750,8100,1610000,0,2,15,
321,F,1.81,3.50,4.45,5100,4100,5000,0,10250,12250,1605000,0,1,14,
320,X,1.83,3.87,4.04,8800,2300,2850,16100,0,11400,1600000,1,0,13,
319,F,1.93,3.45,4.05,8000,2400,2300,0,5850,9250,1595000,0,2,12,
318,F,1.82,3.71,4.30,1750,2900,3500,0,7800,5000,1590000,0,1,11,
317,X,1.91,3.42,4.11,2150,3250,3700,4100,0,15200,1585000,1,0,10,
316,F,1.81,3.54,4.41,4100,3750,4550,0,9450,9900,1580000,0,2,9,
315,F,1.93,3.30,4.30,5700,4700,5600,0,10800,14000,1575000,0,1,8,
314,X,1.83,3.74,4.03,4550,3550,5200,8300,0,20900,1570000,2,0,7,
313,X,1.88,3.37,4.25,8550,2500,2200,16050,0,9250,1565000,1,0,6,
312,F,1.84,3.48,4.00,8600,2200,1900,0,5350,7600,1560000,0,3,5,
311,F,1.80,3.42,4.84,1150,3100,2800,0,7500,3550,1555000,0,2,4,
310,F,1.82,3.40,4.50,3800,3850,4250,0,9200,9050,1550000,0,1,3,
309,X,1.80,3.34,4.75,9200,2350,1600,16550,0,7450,1545000,1,0,2,
308,F,1.82,3.34,4.63,1550,3250,3000,0,7500,3750,1540000,0,3,1,
307,L,1.89,3.34,4.50,3050,3750,3950,5750,12500,0,1535000,1,2,0,
306,F,1.83,3.32,4.63,5200,4500,4800,0,10350,12150,1530000,0,1,6,
305,X,1.82,3.47,4.31,4300,3850,4650,7800,0,19900,1525000,2,0,5,
304,X,1.81,3.78,4.04,8800,2100,2200,15900,0,8800,1520000,1,0,4,
303,F,1.83,3.50,4.03,2150,3100,3650,0,7650,4700,1515000,0,2,3,
302,F,1.81,3.87,4.09,3800,3250,4800,0,9200,9500,1510000,0,1,2,
301,X,1.83,3.54,4.15,3350,3450,4300,6100,0,17800,1505000,4,0,1,
300,L,1.82,3.50,4.59,4500,4000,4650,8150,14000,0,1500000,3,2,0,
299,L,1.86,3.48,4.43,9100,2800,2750,16900,9700,0,1495000,2,1,0,
298,X,1.82,3.42,4.81,1300,3150,2900,2350,0,13900,1490000,1,0,2,
297,F,1.80,3.38,4.74,3850,3950,4100,0,9350,9250,1485000,0,5,1,
296,L,1.82,3.36,4.09,9050,2400,2100,16450,8050,0,1480000,1,4,0,
295,F,1.92,3.39,4.07,2000,3200,3600,0,7550,4550,1475000,0,3,4,
294,F,1.84,3.31,4.70,3750,4050,4100,0,9350,9150,1470000,0,2,3,
293,F,1.92,3.33,4.12,5850,4550,5800,0,10600,13800,1465000,0,1,2,
292,X,1.83,3.34,4.39,9500,2850,2600,17350,0,11250,1460000,2,0,1,
291,L,1.86,3.53,4.26,2200,3200,3650,4050,11200,0,1455000,1,3,0,
290,F,1.87,3.42,4.05,4600,3950,5050,0,9450,10400,1450000,0,2,4,
289,F,1.85,3.30,4.63,5850,4750,5200,0,10900,13900,1445000,0,1,3,
288,X,1.87,3.55,4.25,4500,3900,5000,8400,0,21200,1440000,4,0,2,
287,X,1.81,3.51,4.30,3850,3650,4450,6950,0,19100,1435000,3,0,1,
286,L,1.90,3.32,4.39,4900,4400,5000,9300,14500,0,1430000,2,1,0,
285,X,1.89,3.40,4.30,8600,2650,2500,16250,0,10650,1425000,1,0,6,
284,F,1.84,3.51,4.50,2350,3350,3600,0,8300,6200,1420000,0,2,5,
283,F,1.82,3.32,4.32,5100,4250,4900,0,9800,11100,1415000,0,1,4,
282,X,1.88,3.52,4.11,8500,2450,2450,15950,0,10050,1410000,1,0,3,
281,F,1.84,3.58,4.21,2300,3150,3750,0,8000,5750,1405000,0,9,2,
