event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
309,X,1.94,3.37,4.16,3050,3650,4200,5900,0,17450,1545000,1,0,2,
308,F,1.81,3.50,4.22,5200,4000,5200,0,10000,11800,1540000,0,3,1,
307,L,1.84,3.32,4.37,6100,4650,5450,11200,15400,0,1535000,1,2,0,
306,F,1.91,3.33,4.23,7200,5100,6450,0,11800,17250,1530000,0,1,6,
305,X,1.89,3.51,4.20,5200,4150,5450,9800,0,22800,1525000,2,0,5,
304,X,1.90,3.37,4.30,4100,4000,4650,7750,0,19950,1520000,1,0,4,
303,F,1.88,3.41,4.17,6000,4450,5800,0,10700,14050,1515000,0,2,3,
302,F,1.89,3.46,4.24,7050,4800,6450,0,11750,17200,1510000,0,1,2,
301,X,1.93,3.36,4.06,5250,4300,5550,10100,0,22400,1505000,4,0,1,
300,L,1.87,3.44,4.17,9100,2900,3050,17000,9950,0,1500000,3,2,0,
299,L,1.82,3.41,4.51,2650,3500,3650,4800,11900,0,1495000,2,1,0,
298,X,1.80,3.53,4.14,2750,3250,3950,4950,0,16250,1490000,1,0,2,
297,F,1.85,3.40,4.29,4600,4050,4850,0,9700,10750,1485000,0,5,1,
296,L,1.81,3.34,4.21,9400,2600,2300,17000,8600,0,1480000,1,4,0,
295,F,1.89,3.32,4.22,2400,3450,3650,0,7900,5400,1475000,0,3,4,
294,F,1.86,3.55,4.08,9050,2750,3150,0,6950,12700,1470000,0,2,3,
293,F,1.83,3.32,4.75,3150,3850,3750,0,8850,7650,1465000,0,1,2,
292,X,1.84,3.46,4.48,2950,3550,3900,5400,0,17350,1460000,2,0,1,
291,L,1.85,3.32,4.59,4400,4250,4450,8100,14000,0,1455000,1,3,0,
290,F,1.84,3.30,4.65,6150,4850,5300,0,11150,14550,1450000,0,2,4,
289,F,1.83,3.53,4.04,8300,4800,7050,0,12050,18350,1445000,0,1,3,
288,X,1.84,3.39,4.21,5750,4350,5450,10550,0,22800,1440000,4,0,2,
287,X,1.84,3.80,4.08,4050,3400,5000,7450,0,20250,1435000,3,0,1,
286,L,1.86,3.55,4.14,5500,4100,5600,10200,14500,0,1430000,2,1,0,
285,X,1.84,3.57,4.33,9050,2600,2600,16650,0,11200,1425000,1,0,6,
284,F,1.85,3.39,4.09,3150,3500,4150,0,8350,6850,1420000,0,2,5,
283,F,1.81,3.37,4.92,4400,4250,4300,0,10050,11000,1415000,0,1,4,
282,X,1.83,3.53,4.03,9050,2500,2550,16550,0,10200,1410000,1,0,3,
281,F,1.82,3.48,4.13,2600,3250,3850,0,8000,5850,1405000,0,9,2,
280,F,1.85,3.66,4.20,4150,3600,4900,0,9550,10450,1400000,0,8,1,
279,L,1.83,3.68,4.12,8950,2400,2650,16350,8750,0,1395000,1,7,0,
278,F,1.83,3.35,4.60,9050,2500,1900,0,5800,8700,1390000,0,6,3,
277,F,1.87,3.54,4.09,2000,3050,3650,0,7700,4900,1385000,0,5,2,
276,F,1.91,3.44,4.02,4150,3800,4950,0,9200,9750,1380000,0,4,1,
275,L,1.83,3.31,4.21,8900,2350,1850,16250,7750,0,1375000,1,3,0,
274,F,1.82,3.50,4.57,1250,3000,3000,0,7500,3700,1370000,0,2,1,
273,L,1.83,3.66,4.24,3300,3350,4350,6000,12200,0,1365000,2,1,0,
272,X,1.81,3.63,4.21,8650,2000,1700,15650,0,7150,1360000,1,0,2,
271,F,1.86,3.38,4.34,1400,3100,3100,0,7300,3350,1355000,0,4,1,
270,L,1.83,3.57,4.16,3100,3350,4200,5650,11900,0,1350000,1,3,0,
269,F,1.85,3.50,4.38,4750,4050,4950,0,10050,11650,1345000,0,2,1,
268,L,1.81,3.43,4.81,9600,2750,2350,17350,9400,0,1340000,3,1,0,
267,X,1.82,3.48,4.26,1300,2950,3100,2350,0,13150,1335000,2,0,1,
266,L,1.82,3.55,4.18,3000,3350,4100,5450,11800,0,1330000,1,8,0,
265,F,1.82,3.63,4.08,4950,3750,5300,0,9850,11500,1325000,0,7,1,
264,L,1.82,3.65,4.31,9250,2550,2700,16800,9250,0,1320000,1,6,0,
263,F,1.85,3.30,4.65,9100,2700,2050,0,6100,9500,1315000,0,5,3,
262,F,1.81,3.40,4.53,9100,2350,1800,0,5550,8000,1310000,0,4,2,
261,F,1.86,3.34,4.62,1600,3250,3100,0,7600,4150,1305000,0,3,1,
260,L,1.85,3.66,4.20,3400,3400,4450,6250,12400,0,1300000,4,2,0,
259,L,1.89,3.43,4.02,4950,4050,5350,9350,13850,0,1295000,3,1,0,
258,X,1.81,3.83,4.16,3650,3300,4650,6600,0,19300,1290000,2,0,5,
257,X,1.86,3.57,4.24,8400,2200,1950,15600,0,8250,1285000,1,0,4,
256,F,1.80,3.30,4.51,9100,2250,1500,0,5150,6750,1280000,0,4,3,
255,F,1.87,3.45,4.24,1300,2950,3150,0,7200,3200,1275000,0,3,2,
254,F,1.88,3.37,4.27,3550,3800,4300,0,8900,8350,1270000,0,2,1,
253,L,1.84,3.39,4.28,4900,4150,4950,9000,13950,0,1265000,3,1,0,
252,X,1.86,3.49,4.20,8700,2450,2350,16150,0,9750,1260000,2,0,1,
251,L,1.82,3.30,4.55,1550,3250,3000,2800,10650,0,1255000,1,3,0,
250,F,1.84,3.53,4.40,3500,3600,4300,0,9100,8850,1250000,0,2,3,
249,F,1.96,3.40,4.03,5400,4350,5800,0,10400,13250,1245000,0,1,2,
248,X,1.89,3.43,4.12,4200,3850,4850,7900,0,19950,1240000,3,0,1,
247,L,1.84,3.44,4.34,8850,2400,2100,16250,8200,0,1235000,2,4,0,
246,L,1.88,3.62,4.01,1400,2800,3400,2600,10050,0,1230000,1,3,0,
245,F,1.89,3.40,4.36,8750,2750,2500,0,6500,10900,1225000,0,2,6,
244,F,1.85,3.44,4.56,2500,3450,3650,0,8400,6500,1220000,0,1,5,
243,X,1.94,3.32,4.03,2700,3500,4000,5200,0,16050,1215000,2,0,4,
242,X,1.86,3.45,4.28,2350,3300,3700,4350,0,15750,1210000,1,0,3,
241,F,1.81,3.30,4.85,4350,4300,4200,0,9800,10300,1205000,0,1,2,
240,X,1.86,3.54,4.04,8650,2400,2450,16050,0,9850,1200000,2,0,1,
239,L,1.82,3.34,4.78,1450,3250,2900,2600,10850,0,1195000,1,4,0,
238,F,1.86,3.69,4.11,8750,2500,2900,0,6700,11850,1190000,0,3,4,
237,F,1.81,3.46,4.73,2700,3550,3600,0,8650,7000,1185000,0,2,3,
236,F,1.88,3.32,4.24,5250,4400,5200,0,10100,11950,1180000,0,1,2,
235,X,1.87,3.52,4.28,3900,3750,4600,7250,0,19600,1175000,4,0,1,
234,L,1.80,3.33,4.49,5400,4400,4900,9700,14650,0,1170000,3,1,0,
233,X,1.87,3.37,4.55,8950,2750,2350,16700,0,10650,1165000,2,0,1,
232,L,1.85,3.33,4.63,1900,3400,3200,3500,11250,0,1160000,1,8,0,
231,F,1.85,3.57,4.03,4300,3650,5000,0,9350,10050,1155000,0,7,1,
230,L,1.82,3.43,4.46,9000,2350,1950,16350,8050,0,1150000,1,6,0,
229,F,1.88,3.46,4.15,1950,3150,3550,0,7650,4650,1145000,0,5,2,
228,F,1.84,3.49,4.46,3750,3800,4350,0,9350,9400,1140000,0,4,1,
227,L,1.89,3.38,4.20,8450,2500,2250,15950,8450,0,1135000,1,3,0,
226,F,1.87,3.32,4.59,2100,3450,3350,0,7950,5200,1130000,0,2,14,
225,F,1.82,3.79,4.06,4250,3400,5050,0,9450,10350,1125000,0,1,13,
224,X,1.81,3.49,4.48,3500,3650,4150,6300,0,18450,1120000,1,0,12,
223,F,1.90,3.32,4.45,5250,4550,5150,0,10500,12850,1115000,0,1,11,
222,X,1.86,3.44,4.34,4250,3950,4700,7900,0,20300,1110000,2,0,10,
221,X,1.82,3.74,4.27,10250,1850,1550,18650,0,6550,1105000,1,0,9,
220,F,1.84,3.35,4.20,10450,2150,1600,0,5000,5000,1100000,0,5,8,
219,F,1.87,3.31,4.13,2850,3550,3900,0,8100,6100,1095000,0,4,7,
218,F,1.87,3.49,4.15,9100,2900,3200,0,7150,13150,1090000,0,3,6,
217,F,1.84,3.37,4.39,9250,2750,2450,0,6400,10700,1085000,0,2,5,
216,F,1.89,3.50,4.12,2600,3300,4000,0,8200,6450,1080000,0,1,4,
215,X,1.85,3.44,4.21,2550,3350,3800,4700,0,15950,1075000,1,0,3,
214,F,1.87,3.41,4.14,4600,4000,5000,0,9600,10650,1070000,0,1,2,
213,X,1.86,3.67,4.10,3500,3400,4600,6500,0,18750,1065000,3,0,1,
212,L,1.82,3.41,4.36,4950,4150,4900,9000,14100,0,1060000,2,11,0,
211,L,1.81,3.32,4.78,10600,2200,1350,19150,7200,0,1055000,1,10,0,
210,F,1.88,3.45,4.22,9100,5450,7550,0,13250,21750,1050000,0,9,4,
209,F,1.83,3.40,4.19,10700,5800,8050,0,13850,23600,1045000,0,8,3,
208,F,1.89,3.43,4.35,10150,5950,8050,0,14450,24950,1040000,0,7,2,
207,F,1.81,3.82,4.17,11200,5250,8800,0,14800,26550,1035000,0,6,1,
206,L,1.83,3.31,4.59,11450,6550,7950,20950,21600,0,1030000,2,5,0,
205,L,1.81,3.44,4.25,12300,6200,8750,22250,21250,0,1025000,1,4,0,
204,F,1.85,3.55,4.03,12400,6000,9500,0,15200,28250,1020000,0,3,1,
203,L,1.82,3.44,4.22,12400,6250,8900,22550,21400,0,1015000,1,2,0,
202,F,1.82,3.40,4.02,13450,6400,9600,0,15300,28500,1010000,0,1,5,
201,X,1.83,3.54,4.31,8150,4950,6800,14900,0,29300,1005000,1,0,4,
200,F,1.83,3.34,4.47,9500,5750,7100,0,13400,21650,1000000,0,2,3,
199,F,1.82,3.51,4.44,10150,5650,7650,0,14100,23850,995000,0,1,2,
198,X,1.82,3.38,4.52,7350,5000,6000,13350,0,26950,990000,8,0,1,
197,L,1.81,3.61,4.35,8400,4900,6900,15200,17650,0,985000,7,3,0,
196,L,1.91,3.36,4.13,9000,5550,7600,17150,18600,0,980000,6,2,0,
195,L,1.94,3.32,4.14,9100,5750,7800,17650,19050,0,975000,5,1,0,
194,X,1.82,3.79,4.09,6550,4050,6300,11900,0,25750,970000,4,0,2,
193,X,1.86,3.41,4.22,4950,4150,5100,9200,0,21500,965000,3,0,1,
192,L,1.87,3.33,4.13,9050,2850,2750,16900,9400,0,960000,2,3,0,
191,L,1.82,3.51,4.60,2050,3250,3400,3700,11350,0,955000,1,2,0,
190,F,1.83,3.47,4.53,4250,3950,4550,0,9750,10550,950000,0,1,11,
189,X,1.82,3.63,4.10,10500,1950,1650,19100,0,6650,945000,1,0,10,
188,F,1.84,3.44,4.30,10250,2050,1550,0,5000,5000,940000,0,12,9,
187,F,1.84,3.43,4.43,10250,2100,1500,0,5000,5000,935000,0,11,8,
186,F,1.88,3.40,4.23,9850,2100,1550,0,5000,5000,930000,0,10,7,
185,F,1.80,3.81,4.30,10450,1800,1550,0,5000,5000,925000,0,9,6,
184,F,1.95,3.37,4.12,9300,2150,1650,0,5000,5000,920000,0,8,5,
183,F,1.83,3.62,4.23,1409550,406900,768000,0,1066000,3238550,915000,0,7,4,
182,F,1.81,3.31,4.40,1217000,384000,606750,0,886950,2659600,910000,0,6,3,
181,F,1.88,3.42,4.06,960300,299550,550500,0,724800,2225000,905000,0,5,2,
180,F,1.82,3.49,4.04,835500,237800,452300,0,592100,1817200,900000,0,4,1,
179,L,1.87,3.31,4.15,667900,216950,369100,1248950,718050,0,895000,1,3,0,
178,F,1.90,3.49,4.05,524250,164900,311900,0,410550,1253100,890000,0,2,3,
177,F,1.85,3.68,4.12,437800,126250,250850,0,338300,1023450,885000,0,1,2,
176,X,1.80,3.47,4.29,278700,83600,144350,501650,0,619250,880000,2,0,1,
175,L,1.86,3.41,4.30,228400,75250,126150,424800,256550,0,875000,1,3,0,
174,F,1.88,3.30,4.05,196950,65400,112900,0,150400,447150,870000,0,2,3,
173,F,1.84,3.31,4.14,167950,54550,91500,0,125950,368700,865000,0,1,2,
172,X,1.85,3.48,4.42,95600,32750,53500,176850,0,236300,860000,4,0,1,
171,L,1.88,3.39,4.02,87250,29500,52250,164000,100000,0,855000,3,1,0,
170,X,1.81,3.50,4.01,55200,17700,32000,99900,0,128300,850000,2,0,6,
169,X,1.91,3.48,4.11,30050,12050,20250,57350,0,83100,845000,1,0,5,
168,F,1.83,3.47,4.48,27800,11300,16750,0,27800,64900,840000,0,1,4,
167,X,1.81,3.32,4.84,18400,9000,10900,33300,0,52650,835000,1,0,3,
166,F,1.82,3.30,4.21,19850,8750,12500,0,20050,42500,830000,0,1,2,
165,X,1.86,3.61,4.01,11950,5800,9450,22200,0,37850,825000,2,0,1,
164,L,1.86,3.52,4.28,11750,6150,8950,21850,21600,0,820000,1,2,0,
163,F,1.82,3.44,4.03,13600,6400,9750,0,15500,29250,815000,0,1,13,
162,X,1.80,3.38,4.30,8850,5250,6800,15900,0,29100,810000,1,0,12,
161,F,1.86,3.44,4.36,9000,5450,7250,0,13250,21500,805000,0,3,11,
160,F,1.84,3.36,4.51,10100,6000,7450,0,14050,23450,800000,0,2,10,
159,F,1.83,3.78,4.02,11000,5200,8900,0,14350,25700,795000,0,1,9,
158,X,1.82,3.44,4.66,7350,5000,6000,13350,0,27800,790000,1,0,8,
157,F,1.90,3.35,4.34,8650,5600,7150,0,13100,20900,785000,0,1,7,
156,X,1.90,3.51,4.17,6150,4450,6050,11650,0,25200,780000,1,0,6,
155,F,1.86,3.56,4.17,7650,4750,6800,0,12050,18200,775000,0,1,5,
154,X,1.87,3.53,4.24,5450,4200,5500,10150,0,23300,770000,3,0,4,
153,X,1.81,3.74,4.21,9200,2450,2800,16650,0,11700,765000,2,0,3,
152,X,1.80,3.68,4.21,1200,2750,3200,2150,0,13450,760000,1,0,2,
151,F,1.86,3.38,4.33,3650,3800,4300,0,9000,8500,755000,0,3,1,
150,L,1.85,3.39,4.53,4800,4250,4800,8850,14350,0,750000,3,2,0,
149,L,1.84,3.55,4.41,9300,2800,2850,17100,9850,0,745000,2,1,0,
148,X,1.85,3.47,4.29,1550,3050,3250,2850,0,13900,740000,1,0,4,
147,F,1.86,3.43,4.04,9050,2750,2850,0,6600,11500,735000,0,10,3,
146,F,1.82,3.32,4.23,3250,3650,4000,0,8400,6850,730000,0,9,2,
145,F,1.81,3.48,4.02,5400,4000,5350,0,9800,11450,725000,0,8,1,
144,L,1.80,3.52,4.63,9450,2550,2250,17000,8900,0,720000,1,7,0,
143,F,1.85,3.50,4.04,8600,2300,2200,0,5700,8800,715000,0,6,2,
142,F,1.86,3.37,4.56,1750,3300,3200,0,7750,4550,710000,0,5,1,
141,L,1.85,3.52,4.31,3500,3600,4350,6450,12650,0,705000,1,4,0,
140,F,1.83,3.48,4.32,5500,4200,5350,0,10400,12950,700000,0,3,1,
139,L,1.81,3.38,4.77,9900,3000,2600,17900,10100,0,695000,1,2,0,
138,F,1.85,3.31,4.01,3950,3800,4550,0,8700,8150,690000,0,1,15,
137,X,1.93,3.46,4.05,2800,3400,4200,5400,0,16900,685000,1,0,14,
136,F,1.84,3.31,4.03,5450,4250,5300,0,9750,11250,680000,0,1,13,
135,X,1.96,3.33,4.03,8000,2650,2500,15650,0,10050,675000,1,0,12,
134,F,1.82,3.37,4.27,2600,3400,3700,0,8000,5650,670000,0,2,11,
133,F,1.83,3.79,4.09,4200,3450,5000,0,9500,10450,665000,0,1,10,
132,X,1.85,3.34,4.67,8850,2500,1850,16350,0,8600,660000,1,0,9,
131,F,1.82,3.55,4.43,1750,3050,3350,0,7750,4750,655000,0,2,8,
130,F,1.83,3.37,4.79,9650,3000,2550,0,7000,12150,650000,0,1,7,
129,X,1.80,3.63,4.16,1500,2850,3350,2700,0,13900,645000,1,0,6,
128,F,1.84,3.48,4.18,3850,3650,4550,0,9050,8900,640000,0,2,5,
127,F,1.80,3.41,4.15,6150,4350,5550,0,10400,13000,635000,0,1,4,
126,X,1.92,3.30,4.05,8550,2850,2850,16400,0,11450,630000,1,0,3,
125,F,1.83,3.47,4.39,2800,3450,3850,0,8400,6750,625000,0,25,2,
124,F,1.86,3.51,4.32,4600,4000,4950,0,9950,11350,620000,0,24,1,
123,L,1.82,3.35,4.70,9500,2750,2200,17250,9100,0,615000,1,23,0,
122,F,1.81,3.40,4.33,2750,3450,3750,0,8200,6150,610000,0,22,2,
121,F,1.83,3.35,4.41,4800,4200,4750,0,9800,10800,605000,0,21,1,
120,L,1.83,3.63,4.14,10350,1950,1600,18900,6950,0,600000,1,20,0,
119,F,1.86,3.47,4.28,10000,2050,1550,0,5000,5000,595000,0,19,10,
118,F,1.83,3.68,4.12,10350,1900,1650,0,5000,5000,590000,0,18,9,
117,F,1.87,3.32,4.52,9950,2200,1450,0,5000,5000,585000,0,17,8,
116,F,1.91,3.45,4.06,9600,2050,1650,0,5000,5000,580000,0,16,7,
115,F,1.81,3.47,4.47,10500,2050,1450,0,5000,5000,575000,0,15,6,
114,F,1.89,3.43,4.01,9900,2100,1700,0,5000,5000,570000,0,14,5,
113,F,1.96,3.40,4.02,8000,2650,2600,0,6250,10400,565000,0,13,4,
112,F,1.81,3.37,4.64,9200,2450,1800,0,5700,8350,560000,0,12,3,
111,F,1.81,3.60,4.28,8650,2000,1650,0,5200,7050,555000,0,11,2,
110,F,1.85,3.34,4.21,1550,3100,3200,0,7250,3350,550000,0,10,1,
109,L,1.88,3.31,4.37,2850,3650,3850,5350,12050,0,545000,1,9,0,
108,F,1.81,3.36,4.22,5350,4200,5100,0,9850,11400,540000,0,8,1,
107,L,1.81,3.56,4.24,10600,2000,1550,19150,7000,0,535000,1,7,0,
106,F,1.91,3.52,4.01,9600,2000,1700,0,5000,5000,530000,0,6,13,
105,F,1.86,3.56,4.31,9950,2000,1550,0,5000,5000,525000,0,5,12,
104,F,1.85,3.31,4.42,9400,2950,2700,0,6800,11900,520000,0,4,11,
103,F,1.83,3.68,4.07,8800,2300,2450,0,6100,9900,515000,0,3,10,
102,F,1.80,3.78,4.27,1950,2900,3650,0,8000,5550,510000,0,2,9,
101,F,1.86,3.38,4.09,4700,4000,5000,0,9500,10400,505000,0,1,8,
100,X,1.88,3.42,4.36,9800,2100,1500,18400,0,6500,500000,1,0,7,
99,F,1.80,3.33,4.44,10850,2150,1500,0,5000,5000,495000,0,12,6,
98,F,1.84,3.70,4.18,10150,1900,1600,0,5000,5000,490000,0,11,5,
97,F,1.88,3.30,4.20,1800,3250,3300,0,7400,3800,485000,0,10,4,
96,F,1.90,3.49,4.01,8500,2650,2850,0,6550,11350,480000,0,9,3,
95,F,1.82,3.38,4.73,2600,3600,3500,0,8500,6550,475000,0,8,2,
94,F,1.92,3.31,4.02,5150,4300,5400,0,9850,11700,470000,0,7,1,
93,L,1.81,3.50,4.24,10600,2000,1550,19150,7000,0,465000,1,6,0,
92,F,1.86,3.42,4.02,10250,2100,1700,0,5000,5000,460000,0,5,10,
91,F,1.87,3.42,4.46,3700,3850,4350,0,9300,9250,455000,0,4,9,
90,F,1.83,3.33,4.17,6350,4550,5700,0,10550,13650,450000,0,3,8,
89,F,1.92,3.38,4.01,7250,4900,6750,0,11550,16950,445000,0,2,7,
88,F,1.81,3.78,4.15,8150,4500,7100,0,12400,19350,440000,0,1,6,
87,X,1.81,3.36,4.84,5850,4700,5000,10550,0,24100,435000,1,0,5,
86,F,1.95,3.42,4.04,7350,4950,7000,0,11950,18200,430000,0,2,4,
85,F,1.84,3.46,4.04,9250,5200,7550,0,12700,20450,425000,0,1,3,
84,X,1.84,3.33,4.52,6150,4750,5400,11300,0,24300,420000,5,0,2,
83,X,1.80,3.64,4.50,9650,2700,2800,17350,0,12550,415000,4,0,1,
82,L,1.93,3.37,4.02,2700,3450,4050,5200,11600,0,410000,3,4,0,
81,L,1.85,3.51,4.25,3950,3750,4600,7300,13050,0,405000,2,3,0,
80,L,1.85,3.55,4.07,8650,2350,2300,16000,8250,0,400000,1,2,0,
79,F,1.84,3.52,4.36,1950,3150,3450,0,7850,5000,395000,0,1,5,
78,X,1.87,3.42,4.28,2200,3300,3600,4100,0,15300,390000,3,0,4,
77,X,1.84,3.47,4.10,2350,3200,3750,4300,0,15300,385000,2,0,3,
76,X,1.89,3.41,4.29,2150,3300,3600,4050,0,15350,380000,1,0,2,
75,F,1.96,3.41,4.03,4200,3950,5050,0,9400,10250,375000,0,4,1,
74,L,1.84,3.38,4.60,8900,2450,1900,16350,8250,0,370000,1,3,0,
73,F,1.81,3.40,4.86,1700,3300,3050,0,7850,4700,365000,0,2,1,
72,L,1.82,3.46,4.01,3950,3600,4600,7150,12350,0,360000,3,1,0,
71,X,1.85,3.71,4.14,2800,3150,4200,5150,0,17300,355000,2,0,10,
70,X,1.80,3.43,4.22,2900,3400,3900,5200,0,16400,350000,1,0,9,
69,F,1.84,3.48,4.29,4650,4000,4900,0,9800,10950,345000,0,1,8,
68,X,1.83,3.31,4.24,10550,2200,1550,19300,0,6550,340000,1,0,7,
67,F,1.80,3.77,4.30,1700,2850,3500,0,7800,4900,335000,0,4,6,
66,F,1.90,3.55,4.03,8600,2700,3100,0,6850,12350,330000,0,3,5,
65,F,1.83,3.43,4.13,3400,3550,4250,0,8600,7500,325000,0,2,4,
64,F,1.80,3.32,4.80,4950,4450,4500,0,10250,11600,320000,0,1,3,
63,X,1.82,3.31,4.46,9500,2750,2300,17250,0,10100,315000,1,0,2,
62,F,1.88,3.54,4.15,8250,2250,2050,0,5600,8450,310000,0,2,1,
61,L,1.83,3.36,4.82,950,3100,2650,1700,10300,0,305000,5,1,0,
60,X,1.82,3.54,4.37,1600,3000,3300,2900,0,14350,300000,4,0,1,
59,L,1.83,3.37,4.36,3400,3700,4100,6200,12450,0,295000,3,5,0,
58,L,1.99,3.35,4.00,4400,4100,5250,8750,13700,0,290000,2,4,0,
57,L,1.90,3.47,4.22,8500,2650,2600,16150,9150,0,285000,1,3,0,
56,F,1.86,3.49,4.02,2950,3350,4150,0,8250,6600,280000,0,2,8,
55,F,1.85,3.72,4.07,4450,3550,5200,0,9650,11050,275000,0,1,7,
54,X,1.81,3.73,4.16,10450,1850,1600,18900,0,6600,270000,1,0,6,
53,F,1.85,3.35,4.39,8900,2550,2100,0,5900,9200,265000,0,4,5,
52,F,1.80,3.49,4.25,2250,3200,3600,0,7850,5150,260000,0,3,4,
51,F,1.81,3.32,4.19,4850,4100,4800,0,9400,10000,255000,0,2,3,
50,F,1.89,3.30,4.34,5850,4700,5500,0,10750,13850,250000,0,1,2,
49,X,1.82,3.34,4.52,4650,4200,4600,8450,0,20650,245000,3,0,1,
48,L,1.89,3.44,4.09,8750,2750,2800,16500,9350,0,240000,2,3,0,
47,L,1.82,3.33,4.91,2000,3500,3100,3600,11600,0,235000,1,2,0,
46,F,1.85,3.32,4.14,4900,4150,5000,0,9600,10600,230000,0,1,17,
45,X,1.85,3.80,4.01,10000,1800,1700,18500,0,6700,225000,1,0,16,
44,F,1.81,3.56,4.10,10700,2000,1650,0,5000,5000,220000,0,5,15,
43,F,1.88,3.60,4.04,2350,3100,3950,0,8000,5850,215000,0,4,14,
42,F,1.86,3.56,4.16,9100,2800,3100,0,7050,12850,210000,0,3,13,
41,F,1.83,3.41,4.56,3200,3700,3950,0,8900,7900,205000,0,2,12,
40,F,1.83,3.58,4.34,5100,4000,5200,0,10300,12550,200000,0,1,11,
39,X,1.80,3.40,4.45,9600,2650,2350,17250,0,10400,195000,1,0,10,
38,F,1.86,3.52,4.24,2500,3300,3850,0,8200,6200,190000,0,2,9,
37,F,1.95,3.37,4.10,4450,4100,5100,0,9650,10900,185000,0,1,8,
36,X,1.83,3.36,4.45,10400,2150,1450,19000,0,6450,180000,1,0,7,
35,F,1.83,3.61,4.07,10400,1950,1650,0,5000,5000,175000,0,5,6,
34,F,1.91,3.51,4.12,8050,2300,2100,0,5700,8600,170000,0,4,5,
33,F,1.92,3.55,4.04,1800,3000,3650,0,7600,4600,165000,0,3,4,
32,F,1.92,3.47,4.09,3850,3750,4750,0,9150,9400,160000,0,2,3,
31,F,1.82,3.54,4.07,6000,4150,5750,0,10450,13350,155000,0,1,2,
30,X,1.84,3.33,4.65,9350,2850,2350,17200,0,10850,150000,2,0,1,
29,L,1.82,3.70,4.06,2300,2950,3900,4150,10900,0,145000,1,5,0,
28,F,1.81,3.44,4.69,9850,2950,2700,0,7150,12600,140000,0,4,2,
27,F,1.82,3.45,4.20,9300,2600,2550,0,6350,10700,135000,0,3,1,
26,L,1.88,3.31,4.49,1850,3350,3250,3450,11050,0,130000,1,2,0,
25,F,1.83,3.63,4.10,9200,2600,3000,0,6800,12150,125000,0,1,5,
24,X,1.91,3.47,4.15,1350,2950,3250,2550,0,13400,120000,2,0,4,
23,X,1.82,3.49,4.47,1650,3100,3250,3000,0,14400,115000,1,0,3,
22,F,1.80,3.36,4.24,4450,3950,4600,0,9300,9500,110000,0,1,2,
21,X,1.91,3.47,4.10,3250,3550,4400,6200,0,18000,105000,3,0,1,
20,L,1.88,3.43,4.14,4650,4000,5050,8700,13650,0,100000,2,1,0,
19,X,1.88,3.54,4.21,8450,2400,2300,15850,0,9650,95000,1,0,4,
